id,order_id,customer_id,amount,payment_date,payment_method,status
3876,4841,2994,3780.26,"2024-09-21 09:36:40",paypal,pending
3877,4842,2001,3255.81,"2024-08-18 06:09:38",paypal,completed
3878,4843,4928,6403.93,"2024-12-21 11:14:33",credit_card,completed
3879,4844,317,2510.1,"2024-11-30 10:50:59",paypal,completed
3880,4845,970,5128.95,"2024-07-04 05:21:07",paypal,pending
3881,4847,1951,2901.8,"2024-10-12 09:57:19",credit_card,completed
3882,4848,3383,4527.83,"2024-08-06 16:59:33",paypal,pending
3883,4849,2563,4913.9,"2024-10-08 04:04:44",credit_card,completed
3884,4850,4032,2217.48,"2024-08-05 03:32:09",credit_card,completed
3885,4851,3011,2469.83,"2025-03-27 07:28:50",bank_transfer,completed
3886,4852,4412,10351.1,"2025-02-18 18:30:16",credit_card,completed
3887,4853,943,809.04,"2024-05-30 20:21:14",paypal,completed
3888,4854,1520,7072.12,"2024-10-31 01:08:54",bank_transfer,pending
3889,4855,1228,5251.13,"2024-07-27 03:49:55",paypal,completed
3890,4856,4441,6627.57,"2025-01-30 13:51:50",paypal,completed
3891,4857,2003,4322.59,"2025-02-21 19:12:04",paypal,pending
3892,4858,2719,4573.09,"2024-09-28 13:11:05",paypal,completed
3893,4859,1557,2121.43,"2024-09-05 09:31:05",paypal,completed
3894,4861,2391,5004.39,"2024-05-25 10:27:15",paypal,completed
3895,4862,4454,4606.7,"2024-06-27 03:44:12",bank_transfer,pending
3896,4865,1650,3233.9,"2024-08-10 06:42:34",credit_card,pending
3897,4866,808,6931.53,"2024-11-14 05:34:43",credit_card,completed
3898,4867,4621,3350.16,"2024-12-16 06:23:19",paypal,completed
3899,4869,3506,6220.31,"2024-08-27 21:19:31",bank_transfer,completed
3900,4870,3892,3884.2,"2024-06-24 23:51:47",credit_card,pending
3901,4874,16,3779.68,"2025-01-19 19:51:06",paypal,completed
3902,4875,133,1708.32,"2024-12-10 14:50:54",credit_card,pending
3903,4876,4670,5312.3,"2024-10-19 17:08:55",bank_transfer,completed
3904,4877,1645,6866.26,"2025-04-21 13:33:43",bank_transfer,completed
3905,4878,3926,11132.3,"2024-05-18 23:24:21",bank_transfer,completed
3906,4879,441,4717.22,"2024-09-14 16:45:12",paypal,completed
3907,4880,1660,7909.59,"2024-05-09 12:02:59",paypal,pending
3908,4882,3465,384.6,"2024-12-02 00:44:15",paypal,completed
3909,4883,1196,1942.32,"2024-06-22 21:54:44",bank_transfer,completed
3910,4884,585,6671.41,"2024-10-15 03:17:18",bank_transfer,completed
3911,4885,2077,2735.61,"2025-02-15 06:12:33",credit_card,completed
3912,4886,4283,7861.34,"2025-03-18 15:29:14",paypal,completed
3913,4888,2011,4428.26,"2024-06-14 16:27:53",credit_card,completed
3914,4889,4155,165.8,"2024-10-14 00:47:16",bank_transfer,completed
3915,4890,2655,165.8,"2024-05-08 15:21:43",paypal,completed
3916,4891,2039,9644.06,"2024-06-01 12:02:02",paypal,completed
3917,4892,419,7370.55,"2025-02-01 22:53:14",paypal,pending
3918,4893,4535,385.72,"2025-03-12 15:52:09",credit_card,completed
3919,4895,433,915.96,"2025-04-14 02:58:57",bank_transfer,completed
3920,4897,3638,1410.5,"2025-02-17 13:58:39",bank_transfer,completed
3921,4898,1395,5015.03,"2024-05-11 13:12:57",credit_card,pending
3922,4899,279,10763.3,"2025-03-02 07:27:43",bank_transfer,pending
3923,4900,905,12039.6,"2025-01-27 07:09:21",credit_card,pending
3924,4901,995,5119.38,"2024-12-13 09:23:09",bank_transfer,completed
3925,4902,2320,9153.77,"2024-08-01 21:09:49",bank_transfer,completed
3926,4903,1885,9432.97,"2025-04-28 10:37:15",paypal,completed
3927,4904,3919,5117.5,"2025-04-25 03:19:56",credit_card,completed
3928,4905,3663,688.8,"2025-04-11 08:28:10",credit_card,completed
3929,4907,408,5957.09,"2024-05-23 08:00:17",bank_transfer,completed
3930,4908,3197,699.18,"2025-02-16 11:25:08",credit_card,completed
3931,4909,2103,437.04,"2024-06-29 18:40:24",paypal,pending
3932,4911,2680,2065.76,"2024-05-27 14:41:56",paypal,pending
3933,4913,4395,3102.12,"2025-01-22 06:09:10",credit_card,completed
3934,4914,2182,4822.87,"2025-01-08 18:14:49",paypal,completed
3935,4915,560,3376.96,"2024-08-10 20:08:44",paypal,pending
3936,4916,1632,3310.92,"2024-11-10 08:11:38",credit_card,pending
3937,4918,3415,2453.97,"2024-07-26 13:59:19",bank_transfer,completed
3938,4919,392,3237.36,"2025-02-17 08:11:42",bank_transfer,completed
3939,4920,4791,4942.11,"2024-06-13 04:25:29",credit_card,completed
3940,4921,1781,8538.08,"2025-01-05 21:28:19",credit_card,completed
3941,4922,2159,679.92,"2025-02-13 14:57:09",paypal,completed
3942,4924,323,4817.69,"2024-07-11 02:19:34",paypal,completed
3943,4925,4803,2009.42,"2024-07-18 23:13:12",credit_card,pending
3944,4927,3528,5920.59,"2024-08-20 15:01:26",credit_card,completed
3945,4930,4962,8784.66,"2024-12-14 10:48:35",credit_card,completed
3946,4931,3631,6826.52,"2024-08-14 20:50:08",paypal,completed
3947,4932,1110,5104.64,"2025-01-22 01:00:14",credit_card,completed
3948,4933,657,5068.31,"2025-02-04 18:05:10",credit_card,completed
3949,4936,170,2463.66,"2025-03-14 11:01:26",credit_card,completed
3950,4937,240,3745.33,"2024-10-26 10:36:39",paypal,pending
3951,4938,2553,6026.11,"2025-03-23 08:36:52",paypal,completed
3952,4939,1683,7203.52,"2025-04-02 02:57:46",bank_transfer,pending
3953,4940,548,4882.65,"2025-03-15 17:00:43",credit_card,completed
3954,4941,4055,5518.98,"2025-02-25 21:27:36",credit_card,completed
3955,4942,3595,6417.76,"2024-11-18 09:09:30",paypal,completed
3956,4943,3639,9923.48,"2024-07-30 21:36:38",credit_card,completed
3957,4944,1426,1985.45,"2024-08-08 10:31:29",bank_transfer,completed
3958,4945,1726,7930.77,"2024-10-20 22:02:16",credit_card,pending
3959,4946,302,1027.96,"2024-05-27 08:47:36",credit_card,completed
3960,4947,3244,5264.22,"2025-01-24 14:30:30",bank_transfer,completed
3961,4948,3106,5816.5,"2025-02-19 10:57:56",paypal,completed
3962,4949,3261,3521.46,"2024-10-05 09:08:19",bank_transfer,pending
3963,4950,2714,2614,"2024-07-02 16:13:52",credit_card,completed
3964,4951,3065,12722.1,"2024-08-18 04:32:29",bank_transfer,completed
3965,4952,3863,7715.33,"2024-11-20 10:59:47",bank_transfer,completed
3966,4953,4413,3406.32,"2024-12-30 19:15:00",paypal,pending
3967,4954,4375,5504.4,"2024-12-25 23:27:06",credit_card,completed
3968,4955,4768,4307.57,"2025-02-17 12:49:30",bank_transfer,completed
3969,4956,2291,1489.82,"2024-06-08 04:32:17",paypal,completed
3970,4957,2686,7706.85,"2024-12-23 15:46:58",bank_transfer,completed
3971,4958,1666,3101.64,"2024-09-06 12:17:06",bank_transfer,completed
3972,4959,2589,557.25,"2024-12-04 15:12:16",bank_transfer,pending
3973,4960,4256,6988.83,"2024-12-18 19:43:24",paypal,completed
3974,4961,590,4416.67,"2024-07-25 19:53:38",paypal,completed
3975,4962,897,5812.43,"2024-07-09 05:38:31",paypal,completed
3976,4963,2325,7397.56,"2024-07-26 14:05:18",credit_card,pending
3977,4966,3744,709.93,"2024-09-22 23:33:55",paypal,completed
3978,4968,3607,6799.12,"2024-05-24 18:41:21",bank_transfer,completed
3979,4969,4032,1803,"2024-05-10 10:23:47",bank_transfer,pending
3980,4970,2542,1498.05,"2024-11-21 07:39:02",bank_transfer,completed
3981,4971,2646,4919.42,"2025-01-26 08:01:54",bank_transfer,completed
3982,4972,854,5800.16,"2025-03-27 17:35:35",paypal,completed
3983,4973,4490,4604.16,"2025-01-17 05:56:41",bank_transfer,completed
3984,4975,136,2165.43,"2024-08-12 19:36:32",paypal,completed
3985,4976,3030,1138.2,"2025-02-11 03:40:01",bank_transfer,completed
3986,4978,3122,3298.45,"2024-11-07 12:45:08",credit_card,pending
3987,4979,3203,6248.74,"2024-09-10 01:27:03",credit_card,completed
3988,4980,1960,7396.33,"2025-03-18 04:19:16",bank_transfer,completed
3989,4981,3124,9206.71,"2025-03-04 10:12:25",credit_card,completed
3990,4982,3145,501.07,"2025-02-03 03:38:13",bank_transfer,completed
3991,4983,1447,6466.34,"2025-02-04 21:09:35",paypal,completed
3992,4984,4834,7076.77,"2024-09-29 06:59:23",bank_transfer,pending
3993,4986,2767,6051.26,"2024-08-03 16:17:35",bank_transfer,pending
3994,4987,2297,1261.36,"2024-10-06 19:04:00",credit_card,completed
3995,4988,2833,4696.15,"2024-10-12 01:33:57",credit_card,completed
3996,4989,3472,327.23,"2025-03-11 12:13:51",paypal,completed
3997,4990,3238,3184.45,"2024-07-07 08:22:09",bank_transfer,completed
3998,4991,824,1301.9,"2025-04-09 00:27:05",credit_card,completed
3999,4992,529,7246.76,"2024-11-28 04:22:05",bank_transfer,pending
4000,4993,655,3378.96,"2024-05-23 06:05:46",paypal,completed
4001,4994,4830,3748.63,"2024-08-10 20:12:25",credit_card,completed
4002,4995,3227,3021.95,"2024-05-30 16:23:18",paypal,pending
4003,4996,4854,858.1,"2024-08-11 12:14:03",credit_card,completed
4004,4997,1448,1401.81,"2025-02-17 08:07:24",paypal,completed
4005,4998,1246,4916.46,"2025-01-05 22:34:05",bank_transfer,completed
4006,4999,4441,138.91,"2024-11-18 15:16:46",credit_card,completed
4007,5000,3110,2276.24,"2024-08-07 17:45:45",credit_card,pending
4008,5002,2232,5321.05,"2024-12-23 06:23:10",credit_card,pending
4009,5003,3464,5216.61,"2024-12-10 05:40:20",bank_transfer,completed
4010,5004,4629,4457.16,"2024-11-25 04:57:59",bank_transfer,completed
4011,5005,4058,4792.7,"2024-11-19 22:13:40",bank_transfer,completed
4012,5006,2221,3409.88,"2025-04-04 23:10:15",bank_transfer,completed
4013,5007,1666,6072.9,"2025-01-28 08:30:16",credit_card,completed
4014,5008,4453,150.24,"2024-06-27 08:05:24",credit_card,pending
4015,5010,242,1426.35,"2024-06-01 05:25:38",paypal,completed
4016,5011,240,6398.72,"2024-09-27 05:50:48",bank_transfer,pending
4017,5013,2435,3800.12,"2024-08-18 16:44:39",bank_transfer,completed
4018,5014,42,2968.98,"2024-08-13 16:14:21",paypal,completed
4019,5016,2059,2263.59,"2025-03-01 07:41:50",credit_card,completed
4020,5017,3768,5433.75,"2025-03-03 06:07:02",paypal,completed
4021,5018,737,3449.42,"2024-05-17 18:04:52",bank_transfer,completed
4022,5020,4874,898.32,"2024-08-26 06:13:23",credit_card,completed
4023,5021,2752,2571.77,"2024-07-11 09:48:50",credit_card,completed
4024,5022,4349,9807.71,"2024-10-26 14:43:38",paypal,pending
4025,5023,502,3723.27,"2025-02-27 20:51:40",bank_transfer,completed
4026,5024,486,9215.2,"2025-01-20 00:35:11",bank_transfer,completed
4027,5025,2446,3976.92,"2025-02-15 03:35:47",paypal,completed
4028,5027,183,4759.03,"2024-09-17 10:04:21",bank_transfer,completed
4029,5028,4503,6610.58,"2024-07-06 14:06:45",paypal,pending
4030,5029,3675,7464.78,"2024-12-29 04:45:47",credit_card,completed
4031,5030,4112,5192.43,"2025-01-21 22:40:13",paypal,completed
4032,5034,4647,2298.7,"2025-02-04 15:35:52",paypal,completed
4033,5035,1802,194.4,"2024-05-25 16:50:37",paypal,pending
4034,5036,3552,3505.35,"2025-01-13 03:52:33",credit_card,completed
4035,5037,1287,4388.33,"2024-06-24 03:52:18",paypal,completed
4036,5039,386,4679.45,"2024-09-19 21:30:27",credit_card,completed
4037,5040,3798,10371.1,"2025-02-14 18:25:54",bank_transfer,completed
4038,5041,958,3211.56,"2024-07-22 10:55:37",credit_card,completed
4039,5042,2863,3877.73,"2024-08-03 23:17:06",credit_card,completed
4040,5043,1927,4312.59,"2024-08-25 11:34:36",credit_card,completed
4041,5044,4815,8286.71,"2024-05-11 11:21:29",paypal,completed
4042,5045,1320,2816.36,"2024-11-27 06:11:53",credit_card,completed
4043,5046,4325,5398.39,"2025-01-01 19:42:18",credit_card,completed
4044,5047,3724,8043.03,"2024-06-28 17:34:09",credit_card,pending
4045,5048,969,2466.55,"2025-01-27 01:44:07",paypal,pending
4046,5049,3833,10308.6,"2025-04-06 01:33:01",credit_card,completed
4047,5051,2928,4481.5,"2024-08-05 19:57:02",bank_transfer,completed
4048,5052,1311,179.15,"2025-01-02 17:31:10",bank_transfer,completed
4049,5053,456,2522.61,"2024-05-06 06:06:12",credit_card,completed
4050,5054,2235,1257.24,"2024-06-28 01:55:27",credit_card,completed
4051,5055,4475,8502.22,"2024-06-15 16:49:41",bank_transfer,pending
4052,5056,2716,9439.64,"2024-10-11 17:03:29",paypal,completed
4053,5058,2451,1984.17,"2024-11-17 16:24:20",credit_card,completed
4054,5059,3700,8689.18,"2024-05-29 18:29:34",paypal,completed
4055,5061,3760,3597.44,"2024-08-31 15:04:30",bank_transfer,completed
4056,5063,4004,2362.83,"2024-06-07 11:11:51",bank_transfer,pending
4057,5064,2346,2064.57,"2024-10-27 11:01:15",bank_transfer,completed
4058,5065,4302,6569.39,"2024-07-28 04:13:35",bank_transfer,completed
4059,5066,3641,6788.42,"2024-07-13 21:39:05",credit_card,completed
4060,5068,911,1039.02,"2025-01-10 11:57:45",credit_card,pending
4061,5069,4203,4398.57,"2024-12-29 18:36:10",bank_transfer,pending
4062,5070,206,2666.91,"2024-09-06 15:28:01",paypal,completed
4063,5071,3585,8207.75,"2024-08-30 21:52:40",bank_transfer,completed
4064,5072,4066,976.14,"2024-11-10 21:45:51",credit_card,completed
4065,5073,4059,3215.24,"2025-04-10 15:24:11",credit_card,pending
4066,5074,4181,1913,"2024-09-23 15:06:03",bank_transfer,completed
4067,5075,2626,5101.55,"2024-08-06 04:35:36",bank_transfer,completed
4068,5076,3893,6748.76,"2024-08-01 02:46:32",bank_transfer,completed
4069,5077,1013,5009.53,"2024-09-15 00:56:25",bank_transfer,pending
4070,5078,1042,3653.82,"2025-02-22 22:26:03",paypal,completed
4071,5079,387,1622.12,"2024-09-03 12:28:14",credit_card,pending
4072,5081,2064,4674.27,"2024-05-11 16:42:48",paypal,completed
4073,5082,2494,1722.84,"2024-06-28 03:14:24",bank_transfer,completed
4074,5083,3687,1839.79,"2025-05-01 00:56:47",bank_transfer,completed
4075,5084,4480,309.21,"2025-04-06 04:12:03",bank_transfer,completed
4076,5085,2625,2356.32,"2025-03-26 20:20:45",bank_transfer,pending
4077,5086,1405,2131.23,"2024-10-23 13:44:53",paypal,completed
4078,5087,3536,2026.12,"2024-11-18 22:04:01",paypal,completed
4079,5088,1510,8689.81,"2024-06-01 21:48:57",credit_card,completed
4080,5089,2620,5589.74,"2025-01-08 01:30:48",paypal,completed
4081,5090,425,2900.63,"2025-02-24 10:19:45",credit_card,pending
4082,5091,4879,2405.65,"2025-01-11 19:38:10",credit_card,completed
4083,5092,4813,1432.9,"2024-10-28 11:38:03",credit_card,pending
4084,5093,4350,3971.79,"2024-10-27 13:01:43",paypal,completed
4085,5094,517,681.28,"2024-07-11 19:21:48",bank_transfer,completed
4086,5095,4081,4456.48,"2024-12-05 14:29:24",paypal,pending
4087,5096,2686,6361.81,"2025-01-10 15:22:37",bank_transfer,completed
4088,5098,4768,1233.8,"2024-08-06 04:47:57",credit_card,completed
4089,5099,860,1891.74,"2024-05-08 23:21:03",credit_card,pending
4090,5101,3210,493.08,"2024-09-08 05:05:32",paypal,completed
4091,5102,4876,1623.91,"2024-10-08 17:54:03",paypal,pending
4092,5103,4706,7019.34,"2024-09-27 02:52:32",bank_transfer,pending
4093,5104,2995,2624.86,"2025-03-07 13:56:47",credit_card,completed
4094,5105,476,4329.28,"2024-07-08 21:54:08",credit_card,completed
4095,5106,26,2780.04,"2024-06-20 18:46:11",credit_card,completed
4096,5108,383,1540.44,"2025-03-13 06:24:27",credit_card,completed
4097,5109,1442,4423.41,"2024-10-28 05:29:07",bank_transfer,completed
4098,5111,1960,5448.11,"2025-03-07 10:46:15",credit_card,pending
4099,5112,1839,363.6,"2025-01-03 01:01:44",paypal,completed
4100,5113,3070,7053.19,"2024-08-06 00:35:16",paypal,completed
4101,5114,4689,5986,"2024-10-07 17:23:47",bank_transfer,pending
4102,5115,1797,8326.27,"2024-10-25 08:11:11",credit_card,completed
4103,5116,354,10892.8,"2025-04-08 05:38:13",credit_card,completed
4104,5117,1624,4374.96,"2024-11-22 10:47:23",bank_transfer,completed
4105,5118,1006,3274.17,"2024-08-08 05:41:47",credit_card,pending
4106,5119,3891,3194.68,"2024-08-07 22:17:29",paypal,completed
4107,5120,3992,432.55,"2024-10-23 21:42:25",paypal,completed
4108,5121,388,2593.08,"2025-04-17 00:39:32",paypal,pending
4109,5122,240,8720.4,"2025-04-20 07:37:23",paypal,completed
4110,5124,4788,1657.68,"2024-11-09 12:37:52",paypal,completed
4111,5126,421,5973.98,"2025-04-06 05:00:40",paypal,completed
4112,5127,2639,5385.14,"2024-08-06 00:53:32",paypal,completed
4113,5129,1326,3459.21,"2025-01-29 07:34:04",bank_transfer,pending
4114,5130,736,10862.6,"2024-05-21 17:41:58",bank_transfer,completed
4115,5131,4903,6750.15,"2024-11-21 19:21:06",paypal,pending
4116,5132,3225,10450.7,"2024-09-07 00:58:58",bank_transfer,completed
4117,5133,3173,456.51,"2024-05-24 07:36:40",paypal,pending
4118,5134,2320,1616.46,"2025-02-19 19:20:24",paypal,pending
4119,5135,1136,5938.74,"2025-01-15 12:53:56",credit_card,completed
4120,5136,4617,10140.7,"2025-01-17 04:17:04",bank_transfer,completed
4121,5137,91,2597.32,"2025-04-20 18:27:45",bank_transfer,completed
4122,5138,3197,4550.24,"2025-01-21 16:54:35",credit_card,pending
4123,5139,3901,2966.48,"2025-04-07 18:09:15",credit_card,completed
4124,5140,2670,4602.85,"2024-12-25 17:22:37",paypal,completed
4125,5141,3772,3020.24,"2024-07-09 17:35:06",bank_transfer,pending
4126,5142,973,383.66,"2025-03-30 12:02:09",credit_card,pending
4127,5143,4736,5529.24,"2024-11-26 03:33:38",paypal,completed
4128,5144,848,5682.1,"2024-09-15 15:41:44",credit_card,completed
4129,5145,4573,7659.75,"2025-01-31 05:08:56",paypal,completed
4130,5146,1824,4867.47,"2025-03-01 14:59:57",bank_transfer,pending
4131,5147,268,3405.2,"2025-01-25 23:45:56",paypal,pending
4132,5151,4760,1855.15,"2024-10-30 09:40:16",bank_transfer,completed
4133,5153,113,6207.08,"2024-08-01 11:47:15",bank_transfer,completed
4134,5154,2292,451.58,"2024-05-08 17:53:18",credit_card,completed
4135,5155,4694,4971.28,"2025-03-29 10:38:45",paypal,completed
4136,5156,2769,679.85,"2025-03-29 05:52:41",credit_card,completed
4137,5157,1781,3742.76,"2025-02-19 00:43:58",paypal,completed
4138,5158,3527,4180.79,"2024-07-05 09:16:45",paypal,completed
4139,5159,4068,869.14,"2024-09-12 01:48:34",paypal,completed
4140,5161,399,8468.38,"2025-03-18 09:49:32",bank_transfer,pending
4141,5162,1259,1171.97,"2024-06-18 16:43:28",paypal,completed
4142,5164,3343,3139.45,"2024-11-30 13:34:34",credit_card,pending
4143,5167,4914,823.32,"2024-11-11 17:45:51",bank_transfer,completed
4144,5168,3859,8938.44,"2024-08-27 13:03:17",paypal,pending
4145,5169,3714,1945.56,"2025-03-19 20:04:24",bank_transfer,completed
4146,5170,680,4540.76,"2024-07-06 12:43:40",paypal,completed
4147,5172,1569,3517.24,"2024-08-29 02:30:59",credit_card,pending
4148,5173,174,581.76,"2024-08-15 09:50:13",paypal,pending
4149,5174,4782,3042.4,"2024-06-10 04:26:08",paypal,completed
4150,5175,3287,2918.49,"2025-04-22 18:53:07",bank_transfer,completed
4151,5176,720,4826.49,"2024-10-29 20:47:17",bank_transfer,pending
4152,5177,1772,3677.65,"2025-04-18 12:42:47",bank_transfer,pending
4153,5178,2440,2672.86,"2024-08-22 14:24:15",bank_transfer,completed
4154,5179,2363,6503.95,"2024-10-06 06:55:22",paypal,completed
4155,5180,3998,5419.47,"2025-04-05 02:08:58",bank_transfer,pending
4156,5183,3436,6572.23,"2024-06-24 22:18:25",bank_transfer,completed
4157,5184,3013,5759.07,"2024-06-16 18:54:03",paypal,completed
4158,5185,1729,7758,"2025-02-01 21:00:50",bank_transfer,pending
4159,5186,1380,3459.03,"2024-05-17 05:34:10",credit_card,completed
4160,5188,4930,256.8,"2024-09-13 22:02:09",bank_transfer,completed
4161,5190,1349,5773.15,"2025-04-02 10:43:21",paypal,completed
4162,5191,2669,4529.26,"2024-07-21 16:50:34",paypal,completed
4163,5192,297,257.98,"2024-10-30 05:42:26",bank_transfer,completed
4164,5193,488,926.14,"2025-03-08 21:48:40",credit_card,completed
4165,5194,957,9439.93,"2024-06-08 01:27:23",paypal,completed
4166,5195,2217,7439.07,"2025-04-14 19:00:04",credit_card,completed
4167,5197,478,1223.48,"2024-09-04 21:38:05",credit_card,completed
4168,5200,2537,5196.68,"2024-09-22 21:13:24",credit_card,completed
4169,5201,4809,10007.8,"2025-03-27 16:58:33",credit_card,completed
4170,5202,1070,32,"2024-06-17 08:48:53",bank_transfer,completed
4171,5203,3453,1492.68,"2025-04-26 15:14:27",bank_transfer,completed
4172,5204,2642,106,"2024-11-17 10:22:35",bank_transfer,completed
4173,5205,1137,7999.13,"2024-05-22 00:06:31",bank_transfer,pending
4174,5206,3404,11874.2,"2024-09-13 19:35:49",credit_card,completed
4175,5208,1779,5576.31,"2025-02-22 09:52:27",bank_transfer,completed
4176,5210,2842,8096.64,"2024-11-29 18:57:07",bank_transfer,completed
4177,5211,2537,519.87,"2024-08-30 05:56:03",credit_card,pending
4178,5214,2710,4818.81,"2025-04-02 18:46:26",credit_card,completed
4179,5216,490,3980.2,"2024-05-21 13:52:21",bank_transfer,completed
4180,5217,4567,1148.26,"2025-04-04 03:18:16",credit_card,completed
4181,5218,3806,2275.54,"2025-04-28 19:08:12",credit_card,completed
4182,5219,2921,3689.55,"2024-06-24 13:28:24",paypal,completed
4183,5220,4369,7659.78,"2024-08-31 05:30:23",credit_card,pending
4184,5221,3203,4268.19,"2024-10-08 09:14:47",credit_card,pending
4185,5222,2140,1759.17,"2025-04-02 06:26:43",credit_card,completed
4186,5223,55,729.79,"2025-03-15 02:54:00",paypal,completed
4187,5224,404,412.32,"2024-09-08 12:10:36",bank_transfer,completed
4188,5225,1344,4294.03,"2024-05-24 11:11:26",paypal,completed
4189,5227,3984,2982.04,"2024-07-30 05:26:43",bank_transfer,completed
4190,5228,975,2909.85,"2025-03-13 20:23:57",paypal,completed
4191,5229,202,4499.62,"2024-08-31 14:42:15",bank_transfer,completed
4192,5230,2321,4342.49,"2025-01-17 22:54:29",credit_card,completed
4193,5231,3791,4776.55,"2025-02-25 14:40:25",bank_transfer,completed
4194,5234,794,3805.84,"2024-11-01 01:18:33",bank_transfer,completed
4195,5235,1430,706.72,"2024-05-05 02:09:30",paypal,pending
4196,5237,1195,8233.6,"2024-12-05 22:25:29",credit_card,completed
4197,5238,4264,8285.72,"2025-01-23 04:58:01",credit_card,completed
4198,5239,49,2869.47,"2025-04-21 03:16:59",bank_transfer,pending
4199,5240,3274,3889.37,"2025-01-17 05:58:40",bank_transfer,pending
4200,5241,4473,4001.62,"2024-08-04 20:07:02",paypal,completed
4201,5242,115,6692.1,"2024-06-29 06:50:17",credit_card,completed
4202,5244,1477,8132.51,"2025-01-17 01:39:48",paypal,completed
4203,5245,3782,5060.24,"2025-03-25 12:13:52",bank_transfer,completed
4204,5246,3754,8864.38,"2025-04-16 23:51:59",bank_transfer,completed
4205,5247,1310,4660.75,"2024-07-19 09:56:33",paypal,completed
4206,5249,3749,6643.36,"2024-08-17 07:07:08",credit_card,completed
4207,5250,2683,3958.28,"2024-12-17 10:07:16",paypal,completed
4208,5251,4973,3001.03,"2024-08-10 12:37:19",bank_transfer,pending
4209,5252,836,6564.57,"2024-08-20 15:41:14",bank_transfer,pending
4210,5254,974,5049.58,"2024-06-23 20:07:04",paypal,completed
4211,5256,1360,5309.17,"2024-07-01 08:07:52",paypal,completed
4212,5257,4455,1351.98,"2024-09-28 20:00:07",bank_transfer,completed
4213,5258,409,7017.61,"2025-02-01 02:10:52",credit_card,completed
4214,5260,1339,3440.25,"2024-05-21 21:34:17",paypal,completed
4215,5261,1258,1024.3,"2024-08-09 05:04:18",credit_card,pending
4216,5262,2727,7052.68,"2024-12-04 18:12:25",credit_card,pending
4217,5263,778,5792.73,"2025-01-20 10:09:51",paypal,completed
4218,5264,1588,8087.62,"2024-10-28 23:07:17",bank_transfer,pending
4219,5266,4566,3090.19,"2024-10-04 08:01:04",credit_card,completed
4220,5267,621,3747.73,"2024-12-16 19:16:19",credit_card,completed
4221,5268,2584,8085.59,"2024-05-25 20:50:22",credit_card,pending
4222,5269,3326,3707.74,"2025-01-24 04:03:12",paypal,completed
4223,5271,2027,5422.46,"2024-11-18 09:20:46",bank_transfer,completed
4224,5272,3646,2740.92,"2024-05-07 15:02:58",bank_transfer,pending
4225,5273,3121,3165.33,"2024-10-16 02:58:16",paypal,completed
4226,5274,2958,1534.32,"2024-09-06 03:40:48",paypal,completed
4227,5276,890,5414.36,"2024-05-30 09:32:11",credit_card,pending
4228,5278,829,4091.31,"2024-07-20 03:51:34",credit_card,completed
4229,5281,1252,1759.8,"2024-07-10 11:43:22",credit_card,pending
4230,5282,4943,2723.61,"2025-04-16 18:44:46",paypal,completed
4231,5283,2150,6558.1,"2024-10-13 01:53:29",paypal,completed
4232,5284,2590,7170.84,"2024-12-09 22:34:13",credit_card,completed
4233,5285,3568,8432.32,"2025-02-15 22:29:32",bank_transfer,completed
4234,5286,3709,730.84,"2024-12-09 04:16:00",credit_card,completed
4235,5288,3160,22.78,"2024-12-24 01:26:59",credit_card,completed
4236,5289,2933,9940.8,"2025-01-15 02:19:22",paypal,completed
4237,5290,2179,4021.45,"2024-10-03 00:22:17",bank_transfer,pending
4238,5291,4903,10290.9,"2024-09-15 08:20:29",bank_transfer,pending
4239,5292,3719,619.77,"2025-04-02 12:43:15",bank_transfer,completed
4240,5295,3003,10683.4,"2024-11-23 09:41:49",bank_transfer,pending
4241,5296,3081,1622.94,"2025-03-20 21:45:47",paypal,completed
4242,5297,3909,3671.8,"2024-05-24 15:45:18",bank_transfer,completed
4243,5298,4980,1509.77,"2024-12-29 07:31:55",bank_transfer,pending
4244,5299,4130,1376.38,"2024-10-02 01:54:16",credit_card,completed
4245,5301,1549,3023.23,"2024-05-25 01:47:19",paypal,completed
4246,5302,4636,4206.05,"2024-10-17 16:46:02",bank_transfer,completed
4247,5303,3798,5607.83,"2024-07-03 00:44:43",credit_card,completed
4248,5304,547,1243.26,"2025-03-20 21:40:38",bank_transfer,completed
4249,5305,4614,4225.44,"2024-06-03 00:55:51",bank_transfer,completed
4250,5306,1621,10497.2,"2024-05-21 23:58:23",credit_card,pending
4251,5308,195,5373.86,"2025-04-21 03:52:45",paypal,completed
4252,5309,3556,3505.91,"2025-03-16 16:34:20",credit_card,completed
4253,5310,3087,4763.97,"2024-05-18 18:33:36",bank_transfer,completed
4254,5311,1471,2046.21,"2024-08-19 11:41:35",credit_card,completed
4255,5312,43,3605.82,"2025-02-10 21:51:30",credit_card,pending
4256,5314,3535,1035.56,"2025-02-05 14:14:03",paypal,completed
4257,5315,1037,4514.05,"2025-01-18 20:54:11",paypal,completed
4258,5316,4874,8106.28,"2024-12-04 22:29:09",credit_card,pending
4259,5318,3003,8115.48,"2024-09-04 02:05:33",credit_card,completed
4260,5319,2575,2773.72,"2024-05-20 07:31:38",credit_card,pending
4261,5320,3913,690.21,"2024-05-26 08:00:27",paypal,completed
4262,5321,1725,2128.14,"2024-05-26 07:08:53",bank_transfer,completed
4263,5322,3841,3847.58,"2025-04-17 04:35:04",credit_card,completed
