id,customer_id,product_id,added_date
4511,2639,301,"2024-09-15 19:49:58"
4512,2639,745,"2024-10-02 04:53:36"
4513,2639,11,"2024-10-10 04:52:57"
4514,2639,609,"2024-05-08 23:15:43"
4515,2644,305,"2024-08-15 11:04:46"
4516,2644,913,"2025-04-14 19:51:06"
4517,2644,791,"2025-02-23 11:39:06"
4518,2644,745,"2024-12-21 01:45:09"
4519,2644,403,"2024-06-30 20:53:20"
4520,2644,421,"2024-08-28 11:06:07"
4521,2644,461,"2025-01-14 03:20:28"
4522,2644,63,"2024-10-20 20:01:54"
4523,2651,586,"2024-06-15 02:24:52"
4524,2651,533,"2025-03-06 11:50:02"
4525,2651,482,"2024-05-12 17:52:07"
4526,2651,872,"2025-04-26 00:34:14"
4527,2651,513,"2024-05-06 09:24:49"
4528,2651,278,"2025-01-09 15:54:55"
4529,2651,898,"2024-09-21 22:08:23"
4530,2651,657,"2025-03-08 07:42:15"
4531,2653,5,"2024-12-10 17:46:53"
4532,2653,940,"2024-11-09 11:43:36"
4533,2653,67,"2024-10-01 09:38:01"
4534,2657,770,"2025-04-29 18:52:40"
4535,2657,317,"2024-07-30 09:21:21"
4536,2657,735,"2025-02-13 12:46:43"
4537,2657,756,"2024-09-22 01:52:58"
4538,2657,96,"2024-10-16 18:06:53"
4539,2657,414,"2024-07-26 08:55:10"
4540,2660,244,"2024-06-03 00:19:33"
4541,2660,623,"2025-04-23 18:47:44"
4542,2660,460,"2024-11-04 23:41:10"
4543,2660,86,"2025-01-15 03:40:28"
4544,2661,90,"2024-06-12 06:01:44"
4545,2661,277,"2024-05-26 02:59:53"
4546,2661,304,"2024-11-17 23:37:23"
4547,2661,577,"2025-04-06 06:49:06"
4548,2661,141,"2024-06-02 01:01:06"
4549,2661,543,"2025-04-19 20:45:37"
4550,2668,534,"2024-10-05 18:15:51"
4551,2668,671,"2024-08-15 18:12:41"
4552,2668,684,"2024-11-09 20:28:41"
4553,2668,841,"2025-01-31 01:10:02"
4554,2668,544,"2024-08-24 12:18:37"
4555,2668,10,"2024-08-25 22:02:18"
4556,2668,633,"2024-05-16 14:23:10"
4557,2670,554,"2024-06-29 09:35:15"
4558,2670,583,"2024-08-03 18:51:23"
4559,2670,233,"2024-05-19 08:06:34"
4560,2675,903,"2024-07-01 17:01:48"
4561,2675,349,"2024-09-08 20:12:23"
4562,2675,983,"2024-11-15 16:37:56"
4563,2676,514,"2025-03-04 03:34:28"
4564,2676,577,"2024-10-11 20:00:21"
4565,2676,425,"2024-10-17 07:30:05"
4566,2676,36,"2025-02-15 20:45:16"
4567,2686,460,"2024-12-25 08:00:43"
4568,2686,122,"2025-01-25 10:57:53"
4569,2686,122,"2024-06-04 11:38:14"
4570,2686,678,"2024-09-24 01:55:57"
4571,2697,707,"2024-10-20 00:07:54"
4572,2698,518,"2025-01-12 04:51:54"
4573,2698,432,"2025-03-13 22:54:53"
4574,2698,852,"2024-11-26 02:49:35"
4575,2698,893,"2024-12-11 05:30:54"
4576,2701,907,"2025-05-01 10:18:38"
4577,2701,49,"2024-12-12 04:00:36"
4578,2701,942,"2024-08-08 00:14:28"
4579,2701,468,"2025-02-10 10:30:07"
4580,2701,963,"2024-08-13 17:57:27"
4581,2701,277,"2024-06-07 05:54:57"
4582,2701,57,"2024-10-05 16:35:16"
4583,2701,651,"2024-06-20 18:47:48"
4584,2701,327,"2025-02-18 11:10:24"
4585,2701,115,"2024-08-12 11:48:54"
4586,2702,921,"2024-06-15 14:26:17"
4587,2702,551,"2024-07-26 16:25:03"
4588,2702,665,"2024-07-01 00:30:37"
4589,2702,807,"2024-06-08 08:15:02"
4590,2702,861,"2025-03-20 06:31:16"
4591,2702,852,"2024-12-29 20:24:13"
4592,2702,544,"2024-05-28 21:50:50"
4593,2702,521,"2024-08-01 21:08:48"
4594,2702,59,"2024-06-03 21:17:21"
4595,2702,9,"2025-04-23 15:20:08"
4596,2704,769,"2024-10-13 21:15:04"
4597,2704,462,"2025-02-24 07:54:46"
4598,2704,172,"2025-01-28 19:48:10"
4599,2704,261,"2025-01-21 01:21:04"
4600,2704,19,"2024-10-10 14:53:21"
4601,2704,603,"2024-07-27 22:03:19"
4602,2704,268,"2025-02-04 00:19:14"
4603,2707,578,"2025-01-08 05:49:06"
4604,2707,374,"2024-10-20 11:31:15"
4605,2707,954,"2024-05-19 23:05:38"
4606,2707,443,"2024-10-04 05:23:30"
4607,2711,36,"2024-10-18 06:16:09"
4608,2711,789,"2024-09-25 07:48:18"
4609,2711,766,"2025-01-16 14:20:40"
4610,2726,21,"2024-07-02 05:53:13"
4611,2732,105,"2024-10-14 20:48:26"
4612,2732,494,"2025-04-23 04:26:57"
4613,2732,782,"2025-05-03 03:46:11"
4614,2732,715,"2024-10-29 21:49:25"
4615,2732,593,"2024-10-19 07:40:29"
4616,2732,978,"2024-06-12 21:39:18"
4617,2732,569,"2024-11-16 18:59:46"
4618,2733,125,"2024-05-28 14:23:26"
4619,2733,44,"2024-05-30 05:09:38"
4620,2734,518,"2024-06-14 01:57:56"
4621,2734,579,"2025-02-04 17:42:20"
4622,2737,589,"2024-08-14 00:31:36"
4623,2737,149,"2024-12-28 07:53:39"
4624,2737,201,"2024-10-04 00:30:14"
4625,2737,632,"2024-07-24 18:32:28"
4626,2737,547,"2024-11-15 21:36:26"
4627,2743,103,"2024-10-29 18:20:05"
4628,2743,971,"2024-07-15 00:52:53"
4629,2743,915,"2025-02-18 23:28:21"
4630,2743,198,"2024-09-06 11:27:52"
4631,2748,887,"2025-01-29 01:56:44"
4632,2748,973,"2024-05-12 07:11:35"
4633,2749,953,"2024-09-02 09:26:08"
4634,2749,788,"2024-12-29 04:51:10"
4635,2749,160,"2024-08-24 08:31:41"
4636,2749,800,"2025-01-06 07:03:48"
4637,2755,522,"2025-03-14 10:01:28"
4638,2755,323,"2024-07-28 14:52:33"
4639,2762,279,"2024-12-29 00:45:37"
4640,2763,302,"2025-03-24 17:31:47"
4641,2763,977,"2025-03-14 18:49:41"
4642,2763,538,"2024-08-29 15:36:59"
4643,2763,936,"2024-08-02 11:13:12"
4644,2763,115,"2025-01-30 11:25:10"
4645,2763,202,"2025-02-22 16:41:37"
4646,2763,534,"2024-07-07 15:13:46"
4647,2763,346,"2024-12-12 12:34:45"
4648,2765,937,"2025-03-31 09:12:46"
4649,2765,45,"2025-01-15 19:52:34"
4650,2765,859,"2025-01-31 19:44:16"
4651,2765,396,"2024-10-19 15:38:33"
4652,2765,787,"2024-05-13 21:34:55"
4653,2765,615,"2024-07-29 13:30:21"
4654,2765,11,"2025-01-19 14:52:11"
4655,2767,418,"2025-03-21 20:33:59"
4656,2768,634,"2024-12-15 18:22:58"
4657,2768,810,"2025-03-04 13:44:00"
4658,2772,59,"2025-03-13 13:05:43"
4659,2772,565,"2025-01-30 08:27:10"
4660,2772,553,"2024-10-26 16:20:02"
4661,2772,557,"2025-05-02 04:49:40"
4662,2772,206,"2024-08-28 19:05:29"
4663,2772,740,"2025-04-01 06:28:54"
4664,2772,253,"2024-07-30 06:08:39"
4665,2772,603,"2024-05-24 06:09:59"
4666,2772,570,"2024-07-04 08:35:21"
4667,2777,781,"2025-03-05 20:32:33"
4668,2777,673,"2024-10-23 15:46:09"
4669,2778,429,"2024-10-11 15:32:45"
4670,2778,66,"2025-01-25 06:06:00"
4671,2778,51,"2025-04-17 03:02:11"
4672,2778,246,"2024-09-25 07:14:37"
4673,2778,676,"2024-11-02 00:16:53"
4674,2781,393,"2024-07-11 03:03:34"
4675,2781,652,"2024-10-05 22:13:02"
4676,2781,679,"2024-07-22 18:21:00"
4677,2781,311,"2025-01-20 00:23:08"
4678,2781,778,"2024-06-27 03:50:34"
4679,2781,737,"2024-12-08 03:28:27"
4680,2781,68,"2024-10-05 20:22:33"
4681,2782,34,"2024-08-17 01:43:34"
4682,2782,992,"2024-09-03 08:22:21"
4683,2782,179,"2025-03-06 01:02:41"
4684,2782,193,"2025-02-13 07:22:38"
4685,2782,197,"2024-08-21 16:52:29"
4686,2785,239,"2025-02-06 03:47:19"
4687,2785,713,"2024-05-19 16:55:22"
4688,2785,183,"2025-01-19 23:23:32"
4689,2785,965,"2024-10-17 09:00:27"
4690,2785,487,"2024-07-04 03:42:27"
4691,2785,776,"2025-01-13 03:26:27"
4692,2785,364,"2024-06-23 10:37:32"
4693,2785,207,"2024-12-03 02:30:17"
4694,2785,581,"2024-08-04 08:35:45"
4695,2795,360,"2025-02-08 03:07:26"
4696,2796,999,"2024-08-20 05:21:56"
4697,2797,581,"2024-07-18 00:11:11"
4698,2797,175,"2024-10-22 12:26:26"
4699,2797,741,"2025-02-07 19:29:21"
4700,2797,213,"2024-07-17 11:36:47"
4701,2797,915,"2024-06-27 09:15:22"
4702,2797,466,"2025-01-23 13:07:04"
4703,2798,963,"2024-10-17 09:52:36"
4704,2798,652,"2025-03-04 04:08:50"
4705,2798,146,"2024-06-22 21:27:25"
4706,2798,750,"2024-06-23 09:58:34"
4707,2798,167,"2024-05-30 23:24:18"
4708,2798,970,"2025-02-14 04:22:34"
4709,2798,710,"2025-03-13 03:24:30"
4710,2798,26,"2024-09-29 01:10:29"
4711,2798,208,"2025-01-16 09:43:55"
4712,2798,16,"2024-06-02 02:54:08"
4713,2799,298,"2024-06-17 02:19:44"
4714,2799,171,"2024-08-21 08:57:33"
4715,2811,34,"2024-08-09 01:17:18"
4716,2811,28,"2024-05-07 16:42:04"
4717,2811,799,"2024-07-03 11:04:10"
4718,2811,581,"2024-07-23 11:55:47"
4719,2811,42,"2024-10-15 02:13:45"
4720,2811,685,"2024-09-19 17:08:44"
4721,2811,571,"2025-03-14 05:16:32"
4722,2811,415,"2025-03-06 04:03:59"
4723,2818,361,"2024-07-27 00:11:02"
4724,2818,709,"2024-09-14 06:01:57"
4725,2818,732,"2025-04-21 00:19:35"
4726,2818,740,"2025-04-07 20:18:49"
4727,2818,128,"2024-07-31 10:32:38"
4728,2818,419,"2024-12-21 15:33:57"
4729,2818,889,"2024-09-19 06:53:29"
4730,2818,275,"2024-06-22 00:51:15"
4731,2818,621,"2024-05-05 13:24:02"
4732,2819,128,"2024-07-22 06:33:25"
4733,2819,785,"2024-07-12 17:26:37"
4734,2819,612,"2025-01-05 03:05:55"
4735,2819,873,"2025-04-27 17:53:04"
4736,2819,276,"2024-08-31 00:40:44"
4737,2819,193,"2024-09-13 22:08:16"
4738,2819,482,"2024-07-17 18:20:36"
4739,2819,298,"2024-10-03 23:41:44"
4740,2821,305,"2024-07-15 06:14:45"
4741,2821,698,"2024-11-17 23:29:23"
4742,2821,958,"2025-02-22 02:13:51"
4743,2821,241,"2024-11-03 13:30:46"
4744,2823,630,"2024-10-23 08:20:50"
4745,2823,811,"2025-01-03 22:27:07"
4746,2823,788,"2025-02-11 05:00:09"
4747,2823,159,"2025-04-10 11:49:49"
4748,2823,264,"2025-04-03 07:41:26"
4749,2830,602,"2024-12-25 18:25:07"
4750,2830,244,"2024-09-30 02:18:34"
4751,2830,999,"2024-05-20 02:15:20"
4752,2832,803,"2024-12-27 04:24:04"
4753,2832,511,"2024-06-19 20:32:30"
4754,2832,313,"2024-12-17 21:58:02"
4755,2832,724,"2024-07-29 01:20:23"
4756,2832,94,"2024-10-18 03:58:38"
4757,2832,35,"2024-10-21 00:58:41"
4758,2832,906,"2024-11-11 05:11:32"
4759,2832,702,"2024-09-17 08:23:11"
4760,2832,341,"2024-06-05 18:12:34"
4761,2833,97,"2024-10-19 11:13:45"
4762,2833,693,"2025-04-25 02:47:57"
4763,2833,519,"2024-10-24 08:44:38"
4764,2833,894,"2025-03-04 12:06:07"
4765,2833,424,"2024-06-19 20:28:52"
4766,2833,40,"2024-08-08 06:24:26"
4767,2833,460,"2024-12-19 00:50:11"
4768,2833,506,"2024-07-25 16:56:47"
4769,2833,935,"2024-12-23 09:44:36"
4770,2840,976,"2024-10-29 10:59:23"
4771,2840,538,"2025-02-19 08:00:16"
4772,2840,533,"2024-07-30 13:17:00"
4773,2840,487,"2024-05-20 05:07:23"
4774,2840,972,"2024-06-08 16:52:20"
4775,2840,56,"2024-08-20 12:52:28"
4776,2840,701,"2025-01-01 23:11:11"
4777,2840,466,"2024-09-02 16:54:48"
4778,2848,315,"2024-08-19 12:22:28"
4779,2848,531,"2024-09-22 02:44:16"
4780,2848,254,"2024-12-31 05:37:04"
4781,2848,683,"2024-08-12 00:54:20"
4782,2848,863,"2025-02-17 16:48:57"
4783,2848,316,"2024-09-04 13:10:07"
4784,2849,932,"2025-03-09 13:21:08"
4785,2849,489,"2025-03-19 04:17:17"
4786,2849,895,"2024-09-09 08:16:45"
4787,2851,194,"2024-10-05 08:08:11"
4788,2858,217,"2024-10-17 02:38:07"
4789,2858,658,"2025-01-26 18:12:55"
4790,2858,150,"2024-05-09 14:33:44"
4791,2858,374,"2024-11-05 13:44:14"
4792,2858,284,"2025-02-13 12:22:37"
4793,2858,468,"2024-12-06 13:55:10"
4794,2858,843,"2024-09-06 17:17:32"
4795,2858,814,"2024-09-28 17:09:35"
4796,2858,776,"2025-02-08 02:54:20"
4797,2858,822,"2024-06-27 07:09:09"
4798,2859,430,"2024-08-31 20:44:43"
4799,2859,459,"2025-03-08 17:25:58"
4800,2859,305,"2024-12-22 01:39:31"
4801,2859,963,"2024-07-04 05:06:57"
4802,2859,664,"2024-11-04 19:49:03"
4803,2859,503,"2024-10-24 18:19:12"
4804,2859,179,"2024-05-14 22:24:44"
4805,2868,6,"2025-02-24 03:56:43"
4806,2868,916,"2024-11-07 02:46:51"
4807,2868,187,"2025-01-18 19:10:31"
4808,2868,305,"2024-05-30 10:36:44"
4809,2870,636,"2024-11-15 13:20:00"
4810,2870,726,"2024-11-26 15:14:45"
4811,2870,162,"2024-11-09 11:49:40"
4812,2870,45,"2024-11-10 12:16:18"
4813,2872,518,"2024-10-18 05:40:02"
4814,2872,278,"2024-05-26 16:19:50"
4815,2872,483,"2024-05-04 20:32:01"
4816,2872,40,"2024-06-21 16:08:20"
4817,2872,140,"2024-12-17 04:20:16"
4818,2872,893,"2025-02-06 14:59:38"
4819,2872,815,"2025-03-25 00:48:34"
4820,2872,843,"2024-08-03 04:28:28"
4821,2873,731,"2024-09-12 01:30:27"
4822,2873,297,"2025-03-30 00:56:55"
4823,2873,46,"2025-04-01 02:27:20"
4824,2873,503,"2024-11-26 16:19:44"
4825,2873,826,"2025-03-27 11:08:21"
4826,2873,86,"2024-08-04 01:57:00"
4827,2873,941,"2024-10-29 13:34:14"
4828,2873,133,"2025-05-04 19:19:58"
4829,2873,884,"2025-01-07 12:18:30"
4830,2878,506,"2025-01-21 08:28:37"
4831,2878,477,"2024-05-18 01:03:10"
4832,2878,350,"2024-07-19 10:15:49"
4833,2878,102,"2024-07-31 19:54:22"
4834,2878,345,"2024-11-05 07:28:10"
4835,2878,125,"2024-07-13 17:31:13"
4836,2878,710,"2024-07-08 11:16:10"
4837,2881,469,"2024-05-08 22:01:30"
4838,2881,19,"2024-12-30 12:54:18"
4839,2881,844,"2024-08-14 15:03:38"
4840,2881,528,"2024-05-26 00:54:57"
4841,2881,759,"2024-10-07 07:06:31"
4842,2881,716,"2025-01-12 18:18:55"
4843,2881,351,"2024-10-30 23:04:39"
4844,2882,435,"2025-01-23 13:05:47"
4845,2882,447,"2025-04-15 22:39:38"
4846,2882,102,"2024-10-15 03:59:30"
4847,2882,313,"2025-01-30 15:40:20"
4848,2882,126,"2024-09-07 10:27:46"
4849,2882,600,"2025-04-19 20:14:29"
4850,2885,288,"2025-04-13 22:22:46"
4851,2895,82,"2025-01-02 07:29:55"
4852,2895,766,"2024-12-19 00:49:09"
4853,2895,269,"2024-07-02 18:15:06"
4854,2899,14,"2024-10-31 15:57:41"
4855,2899,902,"2025-03-15 17:52:58"
4856,2899,491,"2025-02-15 02:57:33"
4857,2900,288,"2024-09-19 23:17:20"
4858,2900,89,"2024-11-09 13:45:35"
4859,2900,815,"2025-02-18 12:47:48"
4860,2900,252,"2025-03-29 23:10:33"
4861,2900,633,"2025-02-15 02:45:54"
4862,2900,476,"2025-01-25 13:57:12"
4863,2900,10,"2025-03-27 04:48:30"
4864,2900,868,"2025-02-01 00:12:31"
4865,2900,441,"2024-09-23 14:14:36"
4866,2901,203,"2025-02-04 22:39:55"
4867,2901,296,"2025-04-16 06:08:04"
4868,2901,537,"2025-04-11 05:26:44"
4869,2901,20,"2024-08-02 18:21:09"
4870,2906,619,"2025-01-23 17:38:48"
4871,2906,552,"2025-02-15 18:25:15"
4872,2906,53,"2024-11-23 16:52:07"
4873,2906,564,"2024-06-28 16:48:39"
4874,2906,148,"2025-03-27 08:32:50"
4875,2910,426,"2025-03-16 23:41:31"
4876,2910,935,"2024-10-23 12:59:18"
4877,2910,463,"2024-07-24 20:09:38"
4878,2910,795,"2025-01-07 03:50:06"
4879,2910,873,"2025-01-12 09:26:12"
4880,2912,570,"2024-08-09 10:43:19"
4881,2912,574,"2024-05-23 17:13:26"
4882,2917,485,"2024-06-04 01:03:37"
4883,2917,980,"2024-05-27 00:02:53"
4884,2917,590,"2025-03-29 02:29:10"
4885,2918,670,"2024-05-11 14:59:38"
4886,2919,238,"2025-02-27 03:57:34"
4887,2919,295,"2024-10-26 07:39:38"
4888,2919,90,"2025-02-22 17:38:38"
4889,2919,531,"2025-04-04 12:49:10"
4890,2919,618,"2025-02-28 22:37:18"
4891,2919,711,"2025-04-01 08:59:47"
4892,2919,428,"2025-02-20 13:51:13"
4893,2922,943,"2024-11-01 20:02:32"
4894,2922,29,"2025-01-09 22:55:13"
4895,2922,107,"2025-03-26 14:51:12"
4896,2929,192,"2024-08-09 06:49:44"
4897,2929,581,"2025-01-29 20:19:37"
4898,2929,820,"2024-09-24 09:57:22"
4899,2929,905,"2025-04-30 06:43:56"
4900,2929,536,"2025-01-21 16:28:55"
4901,2933,405,"2025-03-29 00:52:26"
4902,2933,424,"2024-07-28 16:54:18"
4903,2933,591,"2024-08-25 00:38:45"
4904,2933,934,"2024-06-09 10:16:33"
4905,2933,815,"2024-07-01 00:39:25"
4906,2933,707,"2025-01-02 01:55:24"
4907,2933,921,"2025-01-16 14:37:19"
4908,2939,925,"2024-07-03 03:53:02"
4909,2939,337,"2024-05-31 02:09:58"
4910,2939,985,"2024-08-28 19:48:22"
4911,2939,74,"2024-11-21 19:45:27"
4912,2942,344,"2025-01-17 13:58:54"
4913,2942,982,"2024-11-14 21:09:29"
4914,2942,88,"2024-08-21 19:18:00"
4915,2942,419,"2024-11-07 06:01:00"
4916,2942,170,"2025-03-27 19:07:50"
4917,2942,474,"2025-03-18 22:55:03"
4918,2942,523,"2025-02-06 09:09:21"
4919,2946,342,"2024-06-25 19:30:34"
4920,2946,211,"2025-04-20 08:36:51"
4921,2946,675,"2024-05-26 14:52:42"
4922,2946,600,"2025-02-10 22:04:36"
4923,2946,704,"2024-07-01 11:32:11"
4924,2955,495,"2025-02-16 06:02:21"
4925,2955,469,"2024-05-26 17:01:37"
4926,2955,752,"2024-11-08 10:14:27"
4927,2955,514,"2024-07-09 01:28:00"
4928,2955,448,"2024-09-17 01:53:25"
4929,2955,663,"2025-04-16 16:12:14"
4930,2957,148,"2025-01-17 06:59:34"
4931,2957,260,"2024-07-31 18:23:20"
4932,2957,317,"2025-01-18 03:36:36"
4933,2957,746,"2024-09-20 19:59:05"
4934,2958,456,"2024-10-19 04:47:12"
4935,2958,533,"2025-01-20 10:03:50"
4936,2958,108,"2024-07-17 17:01:42"
4937,2958,860,"2024-05-14 19:10:13"
4938,2958,614,"2025-02-15 05:47:59"
4939,2958,413,"2024-06-26 14:08:09"
4940,2958,576,"2025-04-08 12:38:46"
4941,2958,533,"2024-06-20 20:03:12"
4942,2958,92,"2025-04-14 13:23:14"
4943,2960,10,"2024-06-02 18:14:29"
4944,2960,219,"2024-09-07 04:13:21"
4945,2960,924,"2024-09-27 22:40:47"
4946,2960,658,"2024-10-02 07:30:22"
4947,2960,232,"2025-02-26 03:24:57"
4948,2960,80,"2025-02-14 00:06:10"
4949,2960,49,"2024-11-30 07:50:12"
4950,2960,801,"2024-12-11 04:20:39"
4951,2960,21,"2024-10-29 11:13:51"
4952,2968,659,"2024-07-25 10:08:58"
4953,2968,692,"2025-01-03 05:37:33"
4954,2968,722,"2025-02-15 10:23:38"
4955,2968,340,"2025-04-07 07:11:33"
4956,2968,729,"2025-04-23 06:05:59"
4957,2968,8,"2024-06-11 10:04:33"
4958,2968,105,"2024-05-27 07:58:33"
4959,2968,482,"2024-11-14 00:21:37"
4960,2976,833,"2024-07-20 19:41:58"
4961,2976,53,"2025-01-20 04:48:56"
4962,2976,281,"2024-06-23 11:47:26"
4963,2976,587,"2024-09-05 01:38:00"
4964,2976,480,"2024-09-23 10:01:01"
4965,2976,293,"2025-01-05 11:14:18"
4966,2976,67,"2024-09-28 04:04:22"
4967,2979,164,"2024-12-20 17:52:27"
4968,2982,411,"2024-05-22 04:20:25"
4969,2982,235,"2025-01-02 09:51:32"
4970,2982,953,"2025-02-02 18:30:53"
4971,2982,579,"2024-11-21 05:33:42"
4972,2983,358,"2025-01-20 22:48:19"
4973,2983,244,"2024-06-18 16:01:41"
4974,2983,544,"2025-04-03 10:14:48"
4975,2989,981,"2024-08-22 17:37:00"
4976,2989,722,"2025-02-26 05:27:02"
4977,2989,661,"2024-07-24 06:01:57"
4978,2995,121,"2024-07-11 06:33:18"
4979,2995,560,"2025-03-01 19:35:19"
4980,2995,775,"2025-02-08 11:46:23"
4981,2995,627,"2025-01-04 04:08:09"
4982,2995,979,"2024-12-08 00:22:54"
4983,2995,474,"2025-03-10 03:19:27"
4984,2995,379,"2024-09-27 20:59:41"
4985,3003,919,"2025-03-01 13:49:00"
4986,3003,97,"2025-04-20 19:54:22"
4987,3003,173,"2025-01-22 02:44:37"
4988,3003,315,"2025-02-17 07:41:34"
4989,3003,455,"2024-05-14 14:45:35"
4990,3003,837,"2025-01-05 04:10:19"
4991,3003,962,"2024-05-04 23:05:52"
4992,3004,874,"2024-09-07 19:20:27"
4993,3004,50,"2024-11-06 09:55:23"
4994,3004,393,"2025-03-12 16:38:22"
4995,3004,227,"2024-05-28 10:38:55"
4996,3004,262,"2024-07-22 20:57:25"
4997,3004,80,"2024-08-22 23:01:00"
4998,3004,601,"2025-03-22 20:54:55"
4999,3004,309,"2024-11-29 23:48:32"
5000,3005,192,"2025-03-06 10:39:35"
5001,3005,705,"2024-07-27 18:42:18"
5002,3007,113,"2024-09-22 19:57:06"
5003,3008,769,"2024-12-12 20:35:45"
5004,3008,104,"2025-04-21 15:23:24"
5005,3008,128,"2024-11-12 10:53:05"
5006,3008,345,"2024-07-31 07:06:46"
5007,3008,129,"2024-09-03 02:23:22"
5008,3008,917,"2025-02-16 00:38:10"
5009,3008,345,"2025-02-01 07:01:09"
5010,3008,383,"2024-10-08 21:54:06"
5011,3009,194,"2024-12-25 17:37:48"
5012,3009,372,"2025-02-08 18:41:35"
5013,3009,456,"2024-07-20 10:38:10"
5014,3009,224,"2024-08-21 18:29:29"
5015,3009,881,"2024-05-09 17:47:03"
5016,3009,185,"2025-04-14 21:06:20"
5017,3009,600,"2024-05-26 02:12:56"
5018,3016,430,"2025-02-01 13:13:55"
5019,3016,244,"2024-10-01 07:20:04"
5020,3016,89,"2024-10-05 02:18:53"
5021,3024,418,"2024-06-02 03:34:14"
5022,3024,464,"2024-07-16 09:25:18"
5023,3024,905,"2024-12-20 17:34:24"
5024,3024,638,"2025-01-05 01:45:20"
5025,3024,540,"2024-11-14 23:09:15"
5026,3024,776,"2024-12-09 11:35:55"
5027,3024,308,"2025-01-03 13:19:13"
5028,3024,220,"2024-07-06 21:46:01"
5029,3024,613,"2025-03-09 21:56:31"
5030,3024,732,"2024-11-25 11:53:22"
5031,3028,156,"2024-09-14 03:50:15"
5032,3028,508,"2024-11-12 14:44:48"
5033,3028,723,"2024-05-14 17:16:22"
5034,3028,266,"2024-06-19 22:08:59"
5035,3028,729,"2025-04-09 07:19:44"
5036,3028,857,"2025-01-16 19:55:17"
5037,3028,894,"2024-09-26 04:16:35"
5038,3028,1,"2024-09-02 04:43:52"
5039,3028,461,"2024-08-03 16:02:48"
5040,3028,596,"2025-02-24 10:07:40"
5041,3030,827,"2024-06-11 14:38:41"
5042,3030,272,"2025-04-28 15:53:15"
5043,3030,644,"2024-09-24 03:17:28"
5044,3030,871,"2024-12-24 05:30:52"
5045,3031,240,"2025-01-30 03:23:03"
5046,3031,487,"2024-12-24 14:30:34"
5047,3031,136,"2025-03-19 19:12:33"
5048,3031,907,"2024-09-25 16:52:18"
5049,3031,969,"2024-08-11 10:18:05"
5050,3031,573,"2024-09-04 06:19:41"
5051,3031,278,"2025-04-01 17:41:57"
5052,3038,440,"2024-10-23 19:56:51"
5053,3038,55,"2024-09-23 10:39:53"
5054,3038,697,"2024-05-30 23:40:10"
5055,3038,123,"2024-07-08 23:18:01"
5056,3038,766,"2025-04-19 00:13:04"
5057,3042,129,"2024-05-13 13:59:40"
5058,3042,520,"2025-04-09 22:04:09"
5059,3042,396,"2024-07-18 10:06:32"
5060,3042,888,"2024-08-12 07:20:33"
5061,3042,637,"2024-09-03 17:17:53"
5062,3042,244,"2024-11-02 22:27:18"
5063,3042,182,"2024-08-18 16:42:41"
5064,3042,935,"2024-07-08 06:02:36"
5065,3046,808,"2025-03-07 19:28:29"
5066,3046,610,"2024-06-28 02:52:11"
5067,3046,647,"2024-07-08 01:48:14"
5068,3046,339,"2025-01-21 11:51:08"
5069,3046,785,"2024-08-23 16:53:18"
5070,3046,27,"2024-11-24 23:17:29"
5071,3046,461,"2024-08-09 08:06:18"
5072,3047,372,"2024-10-26 09:16:47"
5073,3047,853,"2024-07-22 09:44:18"
5074,3047,227,"2024-07-11 01:22:37"
5075,3047,206,"2024-08-02 03:46:41"
5076,3048,30,"2024-10-09 07:08:36"
5077,3048,94,"2025-01-23 22:31:33"
5078,3048,107,"2024-07-20 07:41:32"
5079,3048,358,"2024-09-19 12:07:58"
5080,3048,916,"2025-02-16 10:45:48"
5081,3048,437,"2024-09-30 05:39:02"
5082,3048,850,"2024-06-20 13:01:08"
5083,3048,879,"2024-06-27 02:57:23"
5084,3048,615,"2025-01-09 02:58:20"
5085,3048,273,"2025-02-15 21:09:17"
5086,3052,688,"2024-06-11 16:59:18"
5087,3055,796,"2025-04-15 03:31:19"
5088,3055,759,"2024-12-24 21:23:13"
5089,3055,705,"2024-08-19 01:31:59"
5090,3055,865,"2025-02-03 09:30:07"
5091,3055,371,"2024-05-29 17:23:44"
5092,3055,828,"2024-06-07 21:18:02"
5093,3055,541,"2025-01-27 01:18:24"
5094,3055,421,"2024-08-12 17:55:42"
5095,3055,17,"2024-09-04 08:42:19"
5096,3055,39,"2024-07-10 18:19:28"
5097,3056,430,"2025-04-21 23:34:16"
5098,3056,833,"2024-05-09 23:48:40"
5099,3056,741,"2024-10-02 03:29:46"
5100,3056,51,"2025-03-19 01:45:44"
5101,3056,337,"2024-08-02 01:11:47"
5102,3056,808,"2024-12-12 15:19:49"
5103,3056,811,"2025-01-23 05:20:40"
5104,3056,533,"2025-01-10 16:58:09"
5105,3057,747,"2024-10-01 21:10:29"
5106,3057,159,"2024-05-19 08:17:27"
5107,3057,80,"2024-05-18 13:01:53"
5108,3057,386,"2024-06-29 07:35:58"
5109,3057,213,"2024-06-30 22:47:52"
5110,3057,501,"2025-04-09 09:44:28"
5111,3057,562,"2025-02-23 00:56:27"
5112,3057,77,"2025-01-23 22:16:33"
5113,3057,999,"2024-08-11 14:59:01"
5114,3057,676,"2025-04-16 10:58:31"
5115,3058,516,"2024-06-17 10:08:15"
5116,3058,10,"2025-01-16 19:30:41"
5117,3058,938,"2025-02-02 20:56:32"
5118,3058,460,"2025-03-24 22:00:49"
