id,order_id,product_id,quantity,unit_price
17552,5887,982,5,815.63
17553,5887,52,5,20.52
17554,5887,39,4,836
17555,5887,524,5,905.02
17556,5888,770,1,981.79
17557,5888,675,2,869.33
17558,5889,359,2,26.29
17559,5889,851,4,513.06
17560,5890,137,2,511.69
17561,5890,671,3,276.18
17562,5890,444,1,141.54
17563,5890,512,4,842.79
17564,5890,738,2,282.64
17565,5891,367,4,664.4
17566,5891,324,4,660.18
17567,5891,897,5,160.31
17568,5891,993,3,461.76
17569,5892,697,5,877.19
17570,5892,427,1,672.61
17571,5892,948,1,245.02
17572,5892,27,3,699.18
17573,5892,255,1,242.28
17574,5893,402,2,944.44
17575,5893,506,3,820.21
17576,5893,840,3,514.93
17577,5893,825,3,988.06
17578,5894,578,1,676.62
17579,5894,339,3,636.97
17580,5894,241,3,286.69
17581,5894,774,4,481.13
17582,5894,593,5,47.02
17583,5895,485,5,15.18
17584,5895,120,3,211.66
17585,5895,736,3,983.86
17586,5896,872,3,36.07
17587,5896,263,1,60.29
17588,5896,233,3,873.98
17589,5897,646,5,230.37
17590,5897,81,3,313.87
17591,5897,920,1,43.68
17592,5897,934,2,146.91
17593,5898,802,2,825.69
17594,5898,501,5,303.11
17595,5899,294,4,519.87
17596,5899,102,4,943.85
17597,5900,383,2,183.9
17598,5900,19,4,51.04
17599,5900,605,5,439.55
17600,5900,277,2,510.91
17601,5901,671,3,276.18
17602,5901,623,2,206.9
17603,5901,754,5,990.3
17604,5901,326,5,32.71
17605,5902,979,2,403.05
17606,5902,764,5,329.66
17607,5902,792,4,591.48
17608,5903,553,5,839.93
17609,5904,157,3,104.06
17610,5904,293,5,706.67
17611,5904,902,4,219.4
17612,5904,380,3,138.49
17613,5905,196,1,634.95
17614,5906,363,4,721.18
17615,5907,390,4,526.51
17616,5907,809,5,445.82
17617,5907,586,4,120.66
17618,5907,203,4,798.5
17619,5908,441,1,950.58
17620,5909,424,4,838.91
17621,5909,620,3,130.47
17622,5909,982,5,815.63
17623,5910,949,1,460.19
17624,5910,571,1,494.59
17625,5911,826,2,462.69
17626,5912,266,4,473.95
17627,5912,305,5,199.69
17628,5912,481,3,156.82
17629,5912,704,3,945.36
17630,5912,796,2,494.64
17631,5913,506,3,820.21
17632,5913,931,5,319.2
17633,5914,883,5,690.58
17634,5914,783,5,347.64
17635,5914,398,3,843.33
17636,5914,645,1,454.48
17637,5915,60,5,214.25
17638,5916,12,1,69.8
17639,5916,458,2,674.15
17640,5917,54,3,706.82
17641,5917,774,3,481.13
17642,5917,62,4,77.99
17643,5917,708,5,30.86
17644,5918,378,4,406.74
17645,5918,538,5,735.23
17646,5919,637,3,625.56
17647,5919,256,1,723.5
17648,5919,931,2,319.2
17649,5919,999,4,744.17
17650,5919,690,3,427.46
17651,5920,65,4,822.69
17652,5921,247,1,707.49
17653,5922,830,3,377.77
17654,5922,368,4,526.15
17655,5923,737,5,913.19
17656,5923,207,1,237.42
17657,5923,943,1,697.22
17658,5923,493,4,622.68
17659,5924,956,5,776.1
17660,5924,82,5,851.55
17661,5924,590,4,710.72
17662,5925,372,5,559.21
17663,5925,369,4,636.49
17664,5925,923,3,572.68
17665,5925,175,4,316.16
17666,5926,996,1,802.47
17667,5926,385,3,804.16
17668,5926,306,2,501.99
17669,5926,940,1,630.31
17670,5927,805,5,278.33
17671,5928,4,3,296.91
17672,5928,220,4,500.95
17673,5928,716,2,948.4
17674,5928,706,5,150.6
17675,5929,551,4,857.55
17676,5929,486,2,928.29
17677,5929,58,1,362.49
17678,5929,381,1,171.93
17679,5929,184,1,999.57
17680,5930,724,3,779.93
17681,5930,249,3,499.05
17682,5931,986,3,427.2
17683,5931,117,1,125.09
17684,5931,466,3,125.85
17685,5931,913,5,529.43
17686,5931,526,1,421.01
17687,5932,923,4,572.68
17688,5932,796,3,494.64
17689,5932,666,5,500.64
17690,5932,10,3,306.6
17691,5932,963,5,218.55
17692,5933,817,1,723.13
17693,5933,840,1,514.93
17694,5933,928,4,858.3
17695,5933,653,2,154.67
17696,5933,538,1,735.23
17697,5934,118,5,981.01
17698,5935,954,2,846.29
17699,5935,868,1,404.78
17700,5935,258,2,222.27
17701,5935,471,2,401.95
17702,5935,966,5,908.06
17703,5936,982,5,815.63
17704,5936,100,5,318.76
17705,5936,447,2,523.36
17706,5936,755,4,213.43
17707,5936,752,1,830.92
17708,5937,731,4,521.67
17709,5938,372,1,559.21
17710,5938,387,5,451.99
17711,5938,355,4,387.33
17712,5938,510,3,110.02
17713,5938,298,4,205.83
17714,5939,581,4,228.4
17715,5940,9,5,372.3
17716,5940,957,4,494.99
17717,5940,1,1,128.32
17718,5941,491,2,721.48
17719,5941,955,5,461.1
17720,5941,281,2,188.78
17721,5942,65,5,822.69
17722,5943,293,1,706.67
17723,5943,792,1,591.48
17724,5943,803,3,831.49
17725,5943,715,4,550.01
17726,5943,83,3,251.05
17727,5944,433,1,650.73
17728,5944,670,5,250.34
17729,5944,104,3,681.05
17730,5944,57,5,267.74
17731,5945,953,4,655.27
17732,5946,409,1,103.11
17733,5947,723,4,84.77
17734,5947,253,5,930.13
17735,5947,400,4,907.55
17736,5947,506,4,820.21
17737,5947,88,5,990.15
17738,5948,824,2,984.16
17739,5948,762,3,481.69
17740,5949,534,3,600.97
17741,5950,194,2,519.87
17742,5950,13,2,77.67
17743,5950,531,2,405.02
17744,5951,345,3,425.77
17745,5951,176,3,447.43
17746,5951,786,1,678.54
17747,5951,67,5,516.44
17748,5952,801,5,885.75
17749,5952,689,5,397.98
17750,5952,622,3,338.15
17751,5952,972,4,210.64
17752,5952,16,3,712.11
17753,5953,541,5,684.27
17754,5954,340,4,789.62
17755,5954,179,2,202.19
17756,5955,542,1,16
17757,5955,614,2,479.95
17759,5955,191,1,399.34
17760,5956,545,1,191.78
17761,5956,634,5,27.23
17762,5957,117,5,125.09
17763,5957,751,4,967.17
17764,5957,860,2,353.36
17765,5957,74,3,835.82
17766,5958,81,3,313.87
17767,5959,814,5,931.63
17768,5959,435,2,924.69
17769,5959,428,2,688.19
17770,5959,341,3,648.03
17771,5959,931,1,319.2
17772,5960,91,5,942.34
17773,5960,933,4,293.62
17774,5960,359,2,26.29
17775,5961,81,1,313.87
17776,5961,216,4,984.78
17777,5962,789,3,143.2
17778,5962,712,5,390.15
17779,5962,323,3,786.01
17780,5963,290,1,17.48
17781,5963,617,4,912.46
17782,5963,816,5,436.51
17783,5963,835,4,419.08
17784,5963,141,3,840.59
17785,5964,839,5,205.76
17786,5965,153,4,309.11
17787,5965,25,2,509.68
17788,5965,304,2,219.86
17789,5965,550,4,989.15
17790,5965,186,3,813.43
17791,5966,909,1,151.26
17792,5966,775,3,275.05
17793,5966,543,5,228.87
17794,5966,687,3,37.56
17795,5966,418,2,695.01
17796,5967,845,4,497.44
17797,5967,610,3,624.74
17798,5967,386,1,537.61
17799,5968,219,1,85.6
17800,5968,474,4,501.07
17801,5968,18,3,963.01
17802,5968,556,2,527.48
17803,5968,428,2,688.19
17804,5969,818,5,95.87
17805,5969,58,4,362.49
17806,5969,4,1,296.91
17807,5970,187,4,36.01
17808,5970,51,5,465.89
17809,5970,201,4,168.3
17810,5971,425,1,292.61
17811,5971,896,3,412.8
17812,5971,185,1,744.74
17813,5971,117,5,125.09
17814,5971,977,3,189.31
17815,5972,687,2,37.56
17816,5972,186,2,813.43
17817,5972,189,2,985.14
17818,5973,988,5,18.36
17819,5973,2,3,823.94
17820,5973,408,1,332.43
17821,5973,438,1,179.93
17822,5973,412,4,823.79
17823,5974,723,2,84.77
17824,5974,926,1,953.41
17825,5975,352,4,586.59
17826,5975,520,3,720.43
17827,5976,757,3,21.41
17828,5976,933,1,293.62
17829,5976,310,4,269.28
17830,5976,518,2,603.05
17831,5976,543,3,228.87
17832,5977,299,1,145.39
17833,5977,568,4,961.16
17834,5977,396,4,789.13
17835,5977,114,4,724.96
17836,5977,88,3,990.15
17837,5978,296,2,461.86
17838,5978,90,4,137.2
17839,5978,539,5,538.87
17840,5978,86,4,71.38
17841,5978,622,4,338.15
17842,5979,169,1,670.87
17843,5979,961,4,664.07
17844,5979,720,2,951.62
17845,5979,824,4,984.16
17846,5979,369,4,636.49
17847,5980,358,5,257.24
17848,5980,186,2,813.43
17849,5981,714,4,577.84
17850,5981,920,3,43.68
17851,5982,15,2,906.44
17852,5982,337,5,836.41
17853,5982,164,3,738.24
17854,5982,658,1,526.59
17855,5982,314,4,551.83
17856,5983,169,1,670.87
17857,5983,290,1,17.48
17858,5983,26,3,485.88
17859,5984,77,2,176.11
17860,5984,196,4,634.95
17861,5984,415,3,574.13
17862,5984,632,3,60.2
17863,5984,118,2,981.01
17864,5985,518,5,603.05
17865,5985,175,3,316.16
17866,5985,367,4,664.4
17867,5985,786,3,678.54
17868,5985,351,1,103.07
17869,5986,388,5,673.51
17870,5986,862,3,881.48
17871,5986,131,1,825.2
17872,5986,582,3,400.35
17873,5987,580,2,635.48
17874,5987,956,1,776.1
17875,5988,462,1,458.39
17876,5988,414,4,315.34
17877,5988,815,5,179.64
17878,5988,715,1,550.01
17879,5988,38,1,599.78
17880,5989,726,2,324.43
17881,5989,743,1,384.61
17882,5989,389,1,936.85
17883,5989,659,2,118.76
17884,5989,580,5,635.48
17885,5990,340,2,789.62
17886,5990,773,4,731.7
17887,5990,585,4,831.66
17888,5990,541,5,684.27
17889,5990,370,2,546.56
17890,5991,566,3,744.42
17891,5992,110,5,747.14
17892,5993,989,4,412.32
17893,5994,614,3,479.95
17894,5994,639,1,40.54
17895,5994,825,1,988.06
17896,5995,824,5,984.16
17897,5995,948,2,245.02
17898,5995,30,5,754.75
17899,5995,479,1,939.26
17900,5996,109,5,690.91
17901,5996,123,3,553.91
17902,5996,484,5,257.98
17903,5997,869,1,97.55
17904,5998,131,3,825.2
17905,5998,821,2,634.3
17906,5999,308,1,239.32
17907,5999,188,3,550.83
17908,5999,117,1,125.09
17909,6000,553,4,839.93
17910,6001,63,4,82.25
17911,6001,394,2,591.34
17912,6001,323,3,786.01
17913,6001,469,1,14.41
17914,6002,535,5,284.99
17915,6002,439,4,525.39
17916,6003,463,3,886.24
17917,6004,308,5,239.32
17918,6004,125,4,132.33
17919,6005,91,2,942.34
17920,6006,772,5,118.71
17921,6007,375,2,986.72
17922,6008,376,4,439.69
17923,6008,29,4,973.37
17924,6008,335,2,42.92
17925,6009,256,4,723.5
17926,6009,834,3,534.49
17927,6009,777,5,91.84
17928,6010,795,2,191.91
17929,6010,957,4,494.99
17930,6010,760,3,896.93
17931,6010,512,3,842.79
17932,6010,429,5,19.65
17933,6011,517,3,688.05
17934,6012,631,5,901.65
17935,6012,424,1,838.91
17936,6012,459,4,246.54
17937,6012,730,2,247.32
17938,6012,250,1,348.47
17939,6013,335,2,42.92
17940,6013,357,1,139.98
17941,6014,718,5,410.33
17942,6014,861,1,82.9
17943,6014,28,1,151.13
17944,6014,25,2,509.68
17945,6014,434,5,69.41
17946,6015,90,4,137.2
17947,6015,997,3,701.43
17948,6015,53,3,33.56
17949,6016,250,4,348.47
17950,6017,418,5,695.01
17951,6017,792,1,591.48
17952,6017,435,1,924.69
17953,6017,460,5,653.86
17954,6017,692,3,148.1
17955,6018,494,4,434.57
17956,6019,980,5,465.57
17957,6019,673,5,266.79
17958,6019,399,1,683.84
17959,6019,273,3,10.43
17960,6020,616,1,448.34
17961,6021,46,4,308.62
17962,6022,121,5,586.63
17963,6022,59,3,832.64
17964,6022,653,1,154.67
17965,6022,704,5,945.36
17966,6023,930,5,222.68
17967,6023,274,4,10.54
17968,6023,407,2,629.96
17969,6024,717,2,679.6
17970,6024,297,1,744.87
17971,6024,478,1,406.68
17972,6025,161,4,804.29
17973,6026,420,1,822.8
17974,6027,246,4,925.06
17975,6027,533,2,251.4
17976,6027,781,2,995.72
17977,6027,695,3,208.71
17978,6027,360,4,355.02
17979,6028,193,1,392.45
17980,6029,71,4,676.81
17981,6029,599,5,654.76
17982,6029,677,1,420.77
17983,6029,841,4,743.92
17984,6029,156,1,166.27
17985,6030,280,4,848.71
17986,6030,48,2,544.08
17987,6030,279,1,280.04
17988,6031,650,2,921.96
17989,6031,180,5,461.05
17990,6031,731,3,521.67
17991,6031,123,1,553.91
17992,6031,526,1,421.01
17993,6032,137,3,511.69
17994,6032,83,4,251.05
17995,6032,721,2,476.49
17996,6033,370,5,546.56
17997,6033,993,4,461.76
17998,6033,425,1,292.61
17999,6033,922,4,940
18000,6033,485,2,15.18
18001,6034,262,5,396.5
18002,6034,813,1,95.73
18003,6034,830,5,377.77
18004,6034,846,3,431.25
18005,6034,533,2,251.4
18006,6035,948,4,245.02
18007,6035,220,3,500.95
18008,6035,927,3,586.39
18009,6035,42,5,828.48
18010,6035,118,3,981.01
18011,6036,211,2,450.75
18012,6036,877,3,699.28
18013,6036,314,3,551.83
18014,6037,75,4,416.05
18015,6037,433,5,650.73
18016,6037,936,1,993.19
18017,6037,618,1,655.43
18018,6038,496,2,826.09
18019,6039,381,1,171.93
18020,6040,601,4,141.18
18021,6040,680,1,308.61
18022,6041,983,1,40.5
18023,6042,300,4,890.3
18024,6042,965,2,455
18025,6042,210,1,705.86
18026,6043,782,5,245.75
18027,6044,833,3,40.62
18028,6045,748,5,303.2
18029,6046,928,5,858.3
18030,6046,145,3,150.77
18031,6047,541,4,684.27
18032,6047,319,5,59.61
18033,6048,129,2,30.93
18034,6048,469,1,14.41
18035,6049,536,5,362.96
18036,6049,974,2,161.91
18037,6049,787,2,739.16
18038,6049,65,5,822.69
18039,6050,846,1,431.25
18040,6050,389,4,936.85
18041,6050,756,1,339.34
18042,6050,401,4,732.13
18043,6050,930,3,222.68
18044,6051,743,2,384.61
18045,6051,518,2,603.05
18046,6051,821,5,634.3
18047,6051,154,4,940.7
18048,6051,15,3,906.44
18049,6052,248,4,96.43
18050,6052,871,5,248.57
18051,6053,773,1,731.7
18052,6053,704,4,945.36
18053,6053,260,1,831.69
18054,6053,385,2,804.16
18055,6053,741,2,178.85
18056,6054,22,1,494.32
18057,6054,147,3,21
18058,6055,335,2,42.92
18059,6055,186,2,813.43
18060,6055,375,5,986.72
18061,6055,207,5,237.42
18062,6055,878,2,199.36
18063,6056,272,1,708.6
18064,6057,896,5,412.8
18065,6057,81,3,313.87
18066,6057,423,5,222.64
18067,6057,43,2,358.71
18068,6057,892,5,434.56
18069,6058,776,3,717.87
18070,6058,651,4,278.96
18071,6058,656,2,57.98
18072,6058,578,3,676.62
18073,6059,303,4,290.66
18074,6059,490,5,201.86
18075,6059,853,4,991.41
18076,6060,60,1,214.25
18077,6060,895,2,444.44
18078,6061,76,3,119.69
18079,6061,564,4,469.95
18080,6061,448,4,169.67
18081,6061,348,4,799.33
18082,6061,920,4,43.68
18083,6062,766,4,681.28
18084,6062,821,1,634.3
18085,6062,522,2,320.89
18086,6062,806,3,335.57
18087,6062,477,3,383.82
18088,6063,591,5,761.43
18089,6063,334,5,215.96
18090,6064,356,3,704.93
18091,6065,463,3,886.24
18092,6066,452,5,734.47
18093,6066,873,1,303.7
18094,6066,142,1,34.27
18095,6066,1000,3,464.42
18096,6066,874,4,170.53
18097,6067,46,2,308.62
18098,6067,84,1,234.08
18099,6068,930,4,222.68
18100,6069,980,4,465.57
18101,6069,758,2,913.68
18102,6069,65,4,822.69
18103,6069,163,4,528.36
18104,6069,668,3,430.58
18105,6070,195,4,632.49
18106,6070,871,1,248.57
18107,6070,722,1,823.15
18108,6070,242,1,407.06
18109,6070,180,1,461.05
18110,6071,907,5,806.91
18111,6071,301,2,286.58
18112,6071,207,2,237.42
18113,6072,72,1,945.87
18114,6072,939,1,197
18115,6072,351,2,103.07
18116,6072,684,3,43.42
18117,6073,288,5,666.86
18118,6073,79,2,477.33
18119,6074,715,3,550.01
18120,6074,174,5,331.84
18121,6075,869,1,97.55
18122,6075,410,1,797.67
18123,6075,950,3,51.49
18124,6075,237,1,915.54
18125,6076,10,4,306.6
18126,6076,936,1,993.19
18127,6076,852,3,807.24
18128,6076,296,2,461.86
18129,6076,432,2,339.96
18130,6077,56,2,954.91
18131,6077,556,3,527.48
18132,6077,393,3,833.78
18133,6078,955,4,461.1
18134,6078,802,5,825.69
18135,6079,595,1,661.24
18136,6079,684,5,43.42
18137,6079,928,1,858.3
18138,6079,945,2,571.97
18139,6080,83,5,251.05
18140,6080,598,1,932.15
18141,6081,391,2,351.05
18142,6081,674,2,935.25
18143,6081,733,2,688.56
18144,6081,706,4,150.6
18145,6081,602,5,327.38
18146,6082,127,1,73.25
18147,6083,71,5,676.81
18148,6083,950,4,51.49
18149,6083,519,5,322.21
18150,6083,905,5,926
18151,6084,913,2,529.43
18152,6084,780,1,458.09
18153,6084,168,4,119.63
18154,6084,629,1,665.49
18155,6084,625,3,550.37
18156,6085,795,2,191.91
18157,6085,78,4,750.77
18158,6085,149,1,921.34
18159,6085,420,4,822.8
18160,6086,385,3,804.16
18161,6086,504,1,95.5
18162,6086,823,4,819.35
18163,6087,864,4,503.66
18164,6087,521,3,269.29
18165,6087,174,3,331.84
18166,6087,135,4,833.61
18167,6088,590,2,710.72
18168,6089,52,5,20.52
18169,6089,814,5,931.63
18170,6090,750,2,425.28
18171,6090,738,5,282.64
18172,6090,120,4,211.66
18173,6090,711,4,155.34
18174,6091,881,2,453.23
18175,6091,61,3,30.82
18176,6091,936,2,993.19
18177,6091,431,5,655.18
18178,6092,964,5,624.32
18179,6092,317,3,464.08
18180,6093,321,5,74.09
18181,6093,780,3,458.09
18182,6093,373,1,36.61
18183,6094,21,4,141.92
18184,6094,94,3,636.77
18185,6094,312,5,367.1
18186,6094,632,2,60.2
18187,6094,648,3,452.99
18188,6095,31,1,339.48
18189,6096,271,2,398.65
18190,6097,598,4,932.15
18191,6097,83,1,251.05
18192,6097,131,1,825.2
18193,6097,274,1,10.54
18194,6098,83,1,251.05
18195,6098,973,4,123.42
18196,6098,187,4,36.01
18197,6098,152,2,904.86
18198,6099,905,3,926
18199,6099,681,1,411.95
18200,6099,538,3,735.23
18201,6099,677,4,420.77
18202,6100,346,3,70.5
18203,6100,572,4,419.68
18204,6100,335,2,42.92
18205,6100,19,4,51.04
18206,6101,728,2,666.16
18207,6102,110,4,747.14
18208,6102,140,3,182.77
18209,6103,82,3,851.55
18210,6103,630,2,364.49
18211,6103,717,2,679.6
18212,6104,478,2,406.68
18213,6105,215,1,135.75
18214,6105,438,3,179.93
18215,6105,842,3,417.67
18216,6106,849,4,547.65
18217,6107,688,1,622.63
18218,6107,908,3,160.97
18219,6108,785,4,667.32
18220,6108,479,5,939.26
18221,6109,313,4,527.9
18222,6110,450,1,148.49
18223,6110,533,4,251.4
18224,6111,434,5,69.41
18225,6112,592,5,828.7
18226,6112,879,1,161.29
18227,6112,407,2,629.96
18228,6112,429,1,19.65
18229,6112,46,1,308.62
18230,6113,149,5,921.34
18231,6114,919,4,729.79
18232,6114,208,4,95.62
18233,6115,765,2,855.52
18234,6115,254,2,869.15
18235,6115,561,5,520.75
18236,6115,568,1,961.16
18237,6115,825,1,988.06
18238,6116,657,3,864.75
18239,6116,738,2,282.64
18240,6116,364,5,710.88
18241,6116,391,2,351.05
18242,6117,745,3,416.17
18243,6118,458,4,674.15
18244,6118,353,3,275.69
18245,6119,65,3,822.69
18246,6119,708,1,30.86
18247,6119,664,3,961.95
18248,6120,890,1,902.37
18249,6121,606,3,183.95
18250,6121,476,3,370.81
18251,6121,419,4,633.44
18252,6121,992,3,686.28
18253,6122,146,4,579.78
18254,6122,844,5,271.88
18255,6123,674,3,935.25
18256,6123,76,2,119.69
18257,6123,659,3,118.76
18258,6123,471,3,401.95
18259,6123,335,2,42.92
18260,6124,853,1,991.41
18261,6124,760,2,896.93
18262,6124,892,3,434.56
18263,6124,734,1,35.25
18264,6125,814,5,931.63
18265,6125,755,3,213.43
18266,6125,351,4,103.07
18267,6125,832,4,842.56
18268,6126,766,5,681.28
18269,6126,573,1,38.88
18270,6126,940,1,630.31
18271,6127,124,4,218.9
18272,6127,25,1,509.68
18273,6127,950,3,51.49
18274,6128,949,5,460.19
18275,6128,528,4,726.37
18276,6128,631,1,901.65
18277,6128,779,5,615.04
18278,6129,417,2,400.1
18279,6129,105,4,774.53
18280,6130,6,1,550.48
18281,6131,45,4,984.49
18282,6131,861,2,82.9
18283,6131,134,5,211.63
18284,6131,149,1,921.34
18285,6131,925,5,655.33
18286,6132,4,4,296.91
18287,6132,191,1,399.34
18288,6132,457,1,273
18289,6132,894,3,221.95
18290,6133,166,4,463.58
18291,6133,651,5,278.96
18292,6133,75,4,416.05
18293,6134,911,5,546.67
18294,6134,838,4,819.91
18295,6135,809,2,445.82
18296,6135,263,4,60.29
18297,6135,281,4,188.78
18298,6135,938,3,520.71
18299,6136,7,5,884.01
18300,6137,279,1,280.04
18301,6137,449,5,203.94
18302,6137,760,4,896.93
18303,6137,502,5,385.57
18304,6137,681,5,411.95
18305,6138,375,2,986.72
18306,6138,897,5,160.31
18307,6138,219,4,85.6
18308,6138,513,5,115.59
18309,6138,969,4,299.61
18310,6139,11,2,192.53
18311,6140,982,5,815.63
18312,6140,268,3,664.68
18313,6140,102,4,943.85
18314,6140,121,2,586.63
18315,6141,804,1,576.68
18316,6141,978,3,445.99
18317,6142,633,2,649.1
18318,6143,76,1,119.69
18319,6143,134,3,211.63
18320,6143,432,2,339.96
18321,6143,402,1,944.44
18322,6143,371,4,735.53
18323,6144,548,3,844.09
18324,6145,569,4,747.76
18325,6145,314,3,551.83
18326,6146,978,3,445.99
18327,6146,544,5,172.62
18328,6147,800,1,981.26
18329,6147,304,4,219.86
18330,6148,53,3,33.56
18331,6148,848,4,70.87
18332,6149,732,4,354.01
18333,6149,709,4,486.39
18334,6149,451,3,548.77
18335,6150,409,1,103.11
18336,6150,648,2,452.99
18337,6150,78,1,750.77
18338,6150,715,2,550.01
18339,6151,987,2,808.23
18340,6151,664,3,961.95
18341,6151,531,2,405.02
18342,6152,672,3,167.69
18343,6152,882,1,658.2
18344,6152,495,4,592.21
18345,6152,467,1,725.34
18346,6153,656,4,57.98
18347,6153,470,2,832.49
18348,6153,257,3,512.15
18349,6153,1,2,128.32
18350,6154,247,3,707.49
18351,6154,138,5,232.58
18352,6155,150,4,625.65
18353,6155,653,3,154.67
18354,6155,78,5,750.77
18355,6155,987,5,808.23
18356,6155,304,5,219.86
18357,6156,345,2,425.77
18358,6156,579,2,32.91
18359,6156,564,2,469.95
18360,6156,685,3,44.3
18361,6157,900,1,47.18
18362,6157,654,5,68.64
18363,6157,751,2,967.17
18364,6157,680,2,308.61
18365,6158,379,1,416.66
18366,6158,262,4,396.5
18367,6158,75,2,416.05
18368,6159,894,3,221.95
18369,6159,558,3,410.16
18370,6159,175,4,316.16
18371,6159,160,2,11.87
18372,6160,369,2,636.49
18373,6160,895,1,444.44
18374,6160,881,2,453.23
18375,6160,42,4,828.48
18376,6160,234,5,66.23
18377,6161,915,4,247.75
18378,6161,517,3,688.05
18379,6162,992,1,686.28
18380,6162,919,2,729.79
18381,6162,633,4,649.1
18382,6163,762,4,481.69
18383,6163,408,1,332.43
18384,6163,613,4,30.41
18385,6163,969,1,299.61
18386,6164,165,4,875.48
18387,6164,441,4,950.58
18388,6164,192,5,166.23
18389,6164,142,4,34.27
18390,6165,818,2,95.87
18391,6166,147,1,21
18392,6166,308,2,239.32
18393,6167,867,4,49.93
18394,6167,992,2,686.28
18395,6167,918,3,308.15
18396,6167,670,5,250.34
18397,6167,598,3,932.15
18398,6168,226,5,734.36
18399,6169,784,3,312.68
18400,6169,948,4,245.02
18401,6169,716,3,948.4
18402,6169,847,5,31.72
18403,6169,73,4,591.87
18404,6170,968,3,111.13
18405,6171,440,4,300.68
18406,6172,795,4,191.91
18407,6172,436,4,887.06
18408,6172,41,4,914.94
18409,6173,623,3,206.9
18410,6174,481,1,156.82
18411,6174,392,5,920.05
18412,6174,280,5,848.71
18413,6174,993,2,461.76
18414,6175,156,5,166.27
18415,6176,805,2,278.33
18416,6176,153,4,309.11
18417,6176,36,4,947.1
18418,6177,780,5,458.09
18419,6177,521,4,269.29
18420,6177,844,3,271.88
18421,6178,449,3,203.94
18422,6178,580,1,635.48
18423,6178,22,4,494.32
18424,6178,15,2,906.44
18425,6178,835,5,419.08
18426,6179,974,3,161.91
18427,6179,341,5,648.03
18428,6179,708,5,30.86
18429,6179,907,5,806.91
18430,6180,685,5,44.3
18431,6180,174,1,331.84
18432,6181,244,3,459.74
18433,6181,745,3,416.17
18434,6181,717,3,679.6
18435,6181,440,5,300.68
18436,6182,331,3,326.77
18437,6182,985,1,472.68
18438,6182,958,1,362.08
18439,6182,667,3,930.72
18440,6183,873,1,303.7
18441,6183,702,1,740.75
18442,6183,413,3,224.58
18443,6184,881,2,453.23
18444,6185,94,4,636.77
18445,6185,548,1,844.09
18446,6185,704,2,945.36
18447,6185,44,3,247.8
18448,6185,173,2,49.92
18449,6186,859,5,549.6
18450,6186,908,5,160.97
18451,6186,707,2,55.78
18452,6186,868,1,404.78
18453,6186,473,1,966.18
18454,6187,267,1,255.76
18455,6188,193,4,392.45
18456,6188,746,2,536.6
18457,6188,714,2,577.84
18458,6188,914,3,180.79
18459,6189,898,4,517.54
18460,6190,410,2,797.67
18461,6190,153,4,309.11
18462,6190,321,4,74.09
18463,6190,350,5,777.09
18464,6191,842,4,417.67
18465,6191,869,2,97.55
18466,6191,703,1,245.9
18467,6191,802,1,825.69
18468,6192,659,5,118.76
18469,6192,310,5,269.28
18470,6192,921,4,205.44
18471,6193,626,4,661.39
18472,6193,391,3,351.05
18473,6193,511,5,517.59
18474,6194,271,1,398.65
18475,6194,663,1,898.58
18476,6194,409,1,103.11
18477,6194,916,3,487.2
18478,6194,794,2,488.07
18479,6195,356,5,704.93
18480,6196,679,4,233.67
18481,6196,612,3,808.65
18482,6196,160,5,11.87
18483,6196,212,5,108.69
18484,6197,263,5,60.29
18485,6197,899,5,914.18
18486,6197,747,4,338.78
18487,6197,820,5,762.5
18488,6197,563,1,305.87
18489,6198,257,4,512.15
18490,6199,675,2,869.33
18491,6199,657,5,864.75
18492,6200,966,3,908.06
18493,6200,970,4,269.25
18494,6200,563,4,305.87
18495,6200,390,4,526.51
18496,6201,840,4,514.93
18497,6201,437,5,234.54
18498,6202,649,4,72.67
18499,6202,306,4,501.99
18500,6202,385,5,804.16
18501,6202,667,5,930.72
18502,6203,312,4,367.1
18503,6203,735,2,569.06
18504,6203,864,2,503.66
18505,6204,311,1,972.83
18506,6205,637,1,625.56
18507,6205,583,1,195.11
18508,6205,685,3,44.3
18509,6206,312,5,367.1
18510,6206,51,2,465.89
18511,6206,556,3,527.48
18512,6207,549,2,373.17
18513,6207,518,5,603.05
18514,6207,867,3,49.93
18515,6208,512,4,842.79
18516,6209,689,2,397.98
18517,6210,577,1,593.09
18518,6210,477,5,383.82
18519,6211,513,5,115.59
18520,6211,809,2,445.82
18521,6211,960,4,105.16
18522,6211,227,5,728.03
18523,6211,339,2,636.97
18524,6212,274,2,10.54
18525,6213,261,3,445.62
18526,6213,920,4,43.68
18527,6214,589,2,140.99
18528,6214,977,5,189.31
18529,6215,222,3,930.35
18530,6216,667,3,930.72
18531,6216,183,1,771.51
18532,6217,494,2,434.57
18533,6217,256,4,723.5
18534,6217,443,4,548.75
18535,6218,541,2,684.27
18536,6218,62,2,77.99
18537,6218,977,4,189.31
18538,6218,581,3,228.4
18539,6218,947,4,437.41
18540,6219,676,4,874.28
18541,6219,491,1,721.48
18542,6219,882,4,658.2
18543,6220,881,3,453.23
18544,6220,153,5,309.11
18545,6220,119,3,304.49
18546,6220,636,4,365.68
18547,6220,25,5,509.68
18548,6221,392,3,920.05
18549,6221,894,5,221.95
18550,6221,762,2,481.69
18551,6221,747,1,338.78
18552,6222,865,1,470.81
