id,customer_id,order_date,total_amount,status
5025,2446,"2025-02-15 03:14:47",3976.92,processing
5026,4986,"2024-11-03 13:29:41",3253.35,cancelled
5027,183,"2024-09-17 09:23:21",4759.03,delivered
5028,4503,"2024-07-06 14:00:45",6610.58,pending
5029,3675,"2024-12-29 04:09:47",7464.78,processing
5030,4112,"2025-01-21 21:49:13",5192.43,shipped
5031,1261,"2025-01-06 11:36:10",3483,cancelled
5032,4097,"2024-10-25 02:54:01",4957.83,cancelled
5033,2949,"2024-09-01 15:08:53",4050.33,cancelled
5034,4647,"2025-02-04 15:22:52",2298.7,shipped
5035,1802,"2024-05-25 15:51:37",194.4,pending
5036,3552,"2025-01-13 03:35:33",3505.35,delivered
5037,1287,"2024-06-24 03:17:18",4388.33,shipped
5038,4647,"2025-02-08 02:14:33",1545.55,cancelled
5039,386,"2024-09-19 21:26:27",4679.45,processing
5040,3798,"2025-02-14 17:31:54",10371.1,processing
5041,958,"2024-07-22 10:52:37",2827.9,processing
5042,2863,"2024-08-03 22:32:06",3877.73,processing
5043,1927,"2024-08-25 11:12:36",4312.59,shipped
5044,4815,"2024-05-11 10:35:29",8286.71,processing
5045,1320,"2024-11-27 05:53:53",2816.36,shipped
5046,4325,"2025-01-01 19:29:18",5398.39,shipped
5047,3724,"2024-06-28 17:16:09",8043.03,pending
5048,969,"2025-01-27 01:36:07",2466.55,pending
5049,3833,"2025-04-06 00:50:01",10308.6,shipped
5050,4215,"2025-05-02 16:47:08",6503.03,cancelled
5051,2928,"2024-08-05 19:21:02",4481.5,shipped
5052,1311,"2025-01-02 17:01:10",179.15,processing
5053,456,"2024-05-06 05:10:12",2522.61,delivered
5054,2235,"2024-06-28 01:30:27",1257.24,shipped
5055,4475,"2024-06-15 15:58:41",8502.22,pending
5056,2716,"2024-10-11 16:19:29",9439.64,shipped
5057,4634,"2024-05-15 17:48:23",2786.58,cancelled
5058,2451,"2024-11-17 16:08:20",1984.17,processing
5059,3700,"2024-05-29 17:31:34",8689.18,shipped
5060,3011,"2024-11-29 03:17:55",5463.98,cancelled
5061,3760,"2024-08-31 14:15:30",3597.44,delivered
5062,515,"2024-08-11 20:25:10",4246.66,cancelled
5063,4004,"2024-06-07 10:49:51",2362.83,pending
5064,2346,"2024-10-27 10:51:15",2064.57,shipped
5065,4302,"2024-07-28 04:12:35",6569.39,processing
5066,3641,"2024-07-13 21:07:05",6788.42,processing
5067,3575,"2024-06-16 08:16:34",959.6,cancelled
5068,911,"2025-01-10 11:29:45",1039.02,pending
5069,4203,"2024-12-29 18:03:10",4398.57,pending
5070,206,"2024-09-06 15:07:01",2666.91,processing
5071,3585,"2024-08-30 21:20:40",6161.54,delivered
5072,4066,"2024-11-10 20:57:51",976.14,shipped
5073,4059,"2025-04-10 15:11:11",3215.24,pending
5074,4181,"2024-09-23 14:12:03",1913,processing
5075,2626,"2024-08-06 03:48:36",5101.55,processing
5076,3893,"2024-08-01 02:05:32",6748.76,shipped
5077,1013,"2024-09-15 00:36:25",5009.53,pending
5078,1042,"2025-02-22 22:21:03",3653.82,shipped
5079,387,"2024-09-03 12:02:14",1622.12,pending
5080,566,"2024-07-26 06:15:01",3574.25,cancelled
5081,2064,"2024-05-11 16:35:48",4674.27,processing
5082,2494,"2024-06-28 03:12:24",1722.84,delivered
5083,3687,"2025-05-01 00:26:47",1839.79,processing
5084,4480,"2025-04-06 04:06:03",309.21,processing
5085,2625,"2025-03-26 20:18:45",2356.32,pending
5086,1405,"2024-10-23 13:31:53",2131.23,processing
5087,3536,"2024-11-18 21:34:01",2026.12,processing
5088,1510,"2024-06-01 21:09:57",8689.81,delivered
5089,2620,"2025-01-08 01:24:48",5589.74,shipped
5090,425,"2025-02-24 09:53:45",2900.63,pending
5091,4879,"2025-01-11 19:14:10",2405.65,processing
5092,4813,"2024-10-28 11:20:03",1432.9,pending
5093,4350,"2024-10-27 12:23:43",3971.79,shipped
5094,517,"2024-07-11 18:34:48",681.28,delivered
5095,4081,"2024-12-05 14:23:24",4456.48,pending
5096,2686,"2025-01-10 14:29:37",6361.81,shipped
5097,4002,"2025-01-14 01:40:08",6076.71,cancelled
5098,4768,"2024-08-06 04:43:57",1233.8,delivered
5099,860,"2024-05-08 22:47:03",1891.74,pending
5100,2335,"2024-10-13 02:46:10",3127.8,cancelled
5101,3210,"2024-09-08 04:22:32",493.08,delivered
5102,4876,"2024-10-08 17:30:03",1623.91,pending
5103,4706,"2024-09-27 02:35:32",7019.34,pending
5104,2995,"2025-03-07 13:36:47",2624.86,delivered
5105,476,"2024-07-08 21:02:08",4329.28,delivered
5106,26,"2024-06-20 18:27:11",2780.04,delivered
5107,1832,"2025-03-06 19:48:48",1307.08,cancelled
5108,383,"2025-03-13 06:16:27",1540.44,processing
5109,1442,"2024-10-28 04:54:07",4423.41,shipped
5110,4998,"2024-08-27 10:31:42",963.28,cancelled
5111,1960,"2025-03-07 10:15:15",5448.11,pending
5112,1839,"2025-01-03 00:27:44",363.6,shipped
5113,3070,"2024-08-06 00:30:16",7053.19,processing
5114,4689,"2024-10-07 16:32:47",5986,pending
5115,1797,"2024-10-25 08:02:11",8326.27,shipped
5116,354,"2025-04-08 05:29:13",10892.8,delivered
5117,1624,"2024-11-22 10:03:23",4374.96,delivered
5118,1006,"2024-08-08 05:34:47",3274.17,pending
5119,3891,"2024-08-07 21:29:29",3194.68,delivered
5120,3992,"2024-10-23 21:07:25",432.55,shipped
5121,388,"2025-04-17 00:10:32",2593.08,pending
5122,240,"2025-04-20 06:51:23",8720.4,delivered
5123,1010,"2024-07-22 16:12:08",5757.63,cancelled
5124,4788,"2024-11-09 11:39:52",1657.68,delivered
5125,708,"2024-09-24 19:34:07",9539.91,cancelled
5126,421,"2025-04-06 04:58:40",5973.98,delivered
5127,2639,"2024-08-06 00:22:32",5385.14,delivered
5128,3053,"2024-08-09 15:08:12",7294,cancelled
5129,1326,"2025-01-29 07:22:04",3459.21,pending
5130,736,"2024-05-21 17:08:58",10862.6,shipped
5131,4903,"2024-11-21 18:21:06",6750.15,pending
5132,3225,"2024-09-07 00:30:58",10450.7,shipped
5133,3173,"2024-05-24 07:28:40",456.51,pending
5134,2320,"2025-02-19 18:37:24",1616.46,pending
5135,1136,"2025-01-15 12:22:56",5938.74,delivered
5136,4617,"2025-01-17 03:43:04",10140.7,delivered
5137,91,"2025-04-20 17:59:45",2597.32,shipped
5138,3197,"2025-01-21 16:19:35",4550.24,pending
5139,3901,"2025-04-07 17:23:15",2966.48,shipped
5140,2670,"2024-12-25 17:12:37",4602.85,processing
5141,3772,"2024-07-09 17:26:06",3020.24,pending
5142,973,"2025-03-30 11:53:09",383.66,pending
5143,4736,"2024-11-26 03:05:38",5529.24,shipped
5144,848,"2024-09-15 15:10:44",5682.1,shipped
5145,4573,"2025-01-31 04:11:56",7659.75,delivered
5146,1824,"2025-03-01 14:11:57",4867.47,pending
5147,268,"2025-01-25 22:53:56",3405.2,pending
5148,1913,"2025-05-02 20:57:04",4044.9,cancelled
5149,3210,"2024-05-17 11:15:56",1380.9,cancelled
5150,3501,"2024-09-14 08:26:57",10586.2,cancelled
5151,4760,"2024-10-30 08:45:16",1855.15,shipped
5152,978,"2025-03-11 18:19:21",5786.88,cancelled
5153,113,"2024-08-01 11:43:15",6207.08,shipped
5154,2292,"2024-05-08 17:18:18",451.58,delivered
5155,4694,"2025-03-29 10:27:45",4971.28,shipped
5156,2769,"2025-03-29 05:23:41",679.85,shipped
5157,1781,"2025-02-19 00:31:58",3742.76,processing
5158,3527,"2024-07-05 09:03:45",4180.79,delivered
5159,4068,"2024-09-12 00:53:34",869.14,processing
5160,4123,"2024-09-03 07:12:59",5230.55,cancelled
5161,399,"2025-03-18 09:47:32",8468.38,pending
5162,1259,"2024-06-18 15:48:28",1171.97,delivered
5163,3632,"2024-12-31 18:10:06",739.26,cancelled
5164,3343,"2024-11-30 13:07:34",3139.45,pending
5165,3141,"2025-02-21 02:13:16",2435.15,cancelled
5166,2677,"2024-06-18 19:18:31",9926.67,cancelled
5167,4914,"2024-11-11 16:48:51",823.32,shipped
5168,3859,"2024-08-27 12:07:17",8938.44,pending
5169,3714,"2025-03-19 19:15:24",1945.56,shipped
5170,680,"2024-07-06 12:12:40",4540.76,processing
5171,3997,"2024-06-06 23:17:37",486.39,cancelled
5172,1569,"2024-08-29 02:23:59",3517.24,pending
5173,174,"2024-08-15 09:13:13",581.76,pending
5174,4782,"2024-06-10 04:00:08",3042.4,shipped
5175,3287,"2025-04-22 18:01:07",2918.49,processing
5176,720,"2024-10-29 20:26:17",4826.49,pending
5177,1772,"2025-04-18 12:33:47",3677.65,pending
5178,2440,"2024-08-22 13:24:15",2672.86,delivered
5179,2363,"2024-10-06 06:10:22",6503.95,processing
5180,3998,"2025-04-05 01:10:58",5419.47,pending
5181,952,"2025-04-13 12:21:35",7249.04,cancelled
5182,4929,"2025-01-15 14:50:58",6132.98,cancelled
5183,3436,"2024-06-24 22:09:25",6572.23,delivered
5184,3013,"2024-06-16 18:08:03",5759.07,processing
5185,1729,"2025-02-01 20:36:50",7758,pending
5186,1380,"2024-05-17 05:07:10",3459.03,delivered
5187,2242,"2024-05-22 05:56:58",2068.12,cancelled
5188,4930,"2024-09-13 21:51:09",256.8,processing
5189,116,"2025-02-06 22:19:14",1655.97,cancelled
5190,1349,"2025-04-02 10:08:21",5773.15,delivered
5191,2669,"2024-07-21 16:43:34",4529.26,delivered
5192,297,"2024-10-30 05:06:26",257.98,shipped
5193,488,"2025-03-08 21:33:40",926.14,processing
5194,957,"2024-06-08 01:10:23",9439.93,delivered
5195,2217,"2025-04-14 18:49:04",7439.07,delivered
5196,4209,"2025-02-17 06:57:00",3977.46,cancelled
5197,478,"2024-09-04 20:47:05",1223.48,shipped
5198,2181,"2024-11-05 03:46:10",1590.3,cancelled
5199,502,"2024-06-14 23:16:16",6486.02,cancelled
5200,2537,"2024-09-22 20:48:24",5196.68,processing
5201,4809,"2025-03-27 16:45:33",10007.8,delivered
5202,1070,"2024-06-17 08:13:53",32,delivered
5203,3453,"2025-04-26 14:42:27",1492.68,shipped
5204,2642,"2024-11-17 09:42:35",106,processing
5205,1137,"2024-05-21 23:09:31",7999.13,pending
5206,3404,"2024-09-13 18:38:49",11874.2,shipped
5207,1939,"2024-06-12 01:29:22",3372.16,cancelled
5208,1779,"2025-02-22 09:14:27",5576.31,shipped
5209,3177,"2024-09-17 05:16:51",2426.88,cancelled
5210,2842,"2024-11-29 18:11:07",8096.64,delivered
5211,2537,"2024-08-30 05:37:03",519.87,pending
5212,1503,"2024-05-07 03:04:23",705.86,cancelled
5213,337,"2025-03-09 06:22:43",1644.14,cancelled
5214,2710,"2025-04-02 18:27:26",4818.81,processing
5215,1119,"2024-12-06 05:21:21",1978.3,cancelled
5216,490,"2024-05-21 13:16:21",3980.2,delivered
5217,4567,"2025-04-04 02:21:16",1148.26,shipped
5218,3806,"2025-04-28 18:32:12",2275.54,shipped
5219,2921,"2024-06-24 12:43:24",3689.55,delivered
5220,4369,"2024-08-31 04:59:23",7659.78,pending
5221,3203,"2024-10-08 08:17:47",4268.19,pending
5222,2140,"2025-04-02 05:48:43",1759.17,delivered
5223,55,"2025-03-15 02:31:00",729.79,delivered
5224,404,"2024-09-08 11:27:36",412.32,delivered
5225,1344,"2024-05-24 10:18:26",4294.03,processing
5226,504,"2024-07-14 11:34:55",4150.55,cancelled
5227,3984,"2024-07-30 04:27:43",2982.04,delivered
5228,975,"2025-03-13 19:44:57",2909.85,shipped
5229,202,"2024-08-31 14:16:15",4499.62,shipped
5230,2321,"2025-01-17 22:04:29",4342.49,delivered
5231,3791,"2025-02-25 13:44:25",4776.55,delivered
5232,1635,"2024-12-31 06:59:26",8308.58,cancelled
5233,4698,"2024-05-19 09:04:50",8040.97,cancelled
5234,794,"2024-11-01 00:52:33",3805.84,delivered
5235,1430,"2024-05-05 01:16:30",706.72,pending
5236,4262,"2024-09-22 01:46:50",9932.93,cancelled
5237,1195,"2024-12-05 21:40:29",8233.6,processing
5238,4264,"2025-01-23 04:31:01",8285.72,shipped
5239,49,"2025-04-21 02:45:59",2869.47,pending
5240,3274,"2025-01-17 05:30:40",3889.37,pending
5241,4473,"2024-08-04 20:01:02",4001.62,processing
5242,115,"2024-06-29 06:19:17",6692.1,processing
5243,3145,"2024-06-17 11:13:52",2052.32,cancelled
5244,1477,"2025-01-17 01:03:48",8132.51,shipped
5245,3782,"2025-03-25 12:02:52",5060.24,processing
5246,3754,"2025-04-16 23:40:59",8864.38,shipped
5247,1310,"2024-07-19 09:20:33",4660.75,delivered
5248,3153,"2024-09-28 05:33:43",1312.23,cancelled
5249,3749,"2024-08-17 06:58:08",6643.36,shipped
5250,2683,"2024-12-17 09:07:16",3958.28,shipped
5251,4973,"2024-08-10 12:22:19",3001.03,pending
5252,836,"2024-08-20 14:44:14",6564.57,pending
5253,3182,"2024-11-25 11:41:43",3190.22,cancelled
5254,974,"2024-06-23 19:38:04",5049.58,processing
5255,1062,"2024-10-04 10:37:25",8597.59,cancelled
5256,1360,"2024-07-01 07:16:52",5309.17,delivered
5257,4455,"2024-09-28 19:22:07",1351.98,processing
5258,409,"2025-02-01 01:59:52",7017.61,processing
5259,1323,"2025-01-20 15:02:39",6753.78,cancelled
5260,1339,"2024-05-21 20:45:17",3440.25,delivered
5261,1258,"2024-08-09 04:58:18",1024.3,pending
5262,2727,"2024-12-04 18:02:25",7052.68,pending
5263,778,"2025-01-20 10:04:51",5792.73,processing
5264,1588,"2024-10-28 22:43:17",8087.62,pending
5265,657,"2024-10-30 00:36:55",2436.74,cancelled
5266,4566,"2024-10-04 07:03:04",3090.19,processing
5267,621,"2024-12-16 18:39:19",3747.73,shipped
5268,2584,"2024-05-25 19:52:22",8085.59,pending
5269,3326,"2025-01-24 03:48:12",3707.74,shipped
5270,873,"2024-05-15 03:54:09",6441.84,cancelled
5271,2027,"2024-11-18 08:25:46",5422.46,processing
5272,3646,"2024-05-07 14:52:58",2740.92,pending
5273,3121,"2024-10-16 02:35:16",3165.33,delivered
5274,2958,"2024-09-06 02:58:48",1534.32,delivered
5275,2196,"2025-03-05 03:18:14",8240.58,cancelled
5276,890,"2024-05-30 08:37:11",5414.36,pending
5277,1030,"2024-12-21 09:55:48",4350.13,cancelled
5278,829,"2024-07-20 02:51:34",4091.31,shipped
5279,3775,"2024-06-08 23:32:33",2306.72,cancelled
5280,1165,"2025-02-28 11:48:51",4549.09,cancelled
5281,1252,"2024-07-10 10:48:22",1759.8,pending
5282,4943,"2025-04-16 17:55:46",2723.61,processing
5283,2150,"2024-10-13 01:47:29",6558.1,processing
5284,2590,"2024-12-09 22:02:13",7170.84,delivered
5285,3568,"2025-02-15 22:27:32",8432.32,processing
5286,3709,"2024-12-09 03:42:00",730.84,processing
5287,3212,"2024-08-10 09:26:25",377.56,cancelled
5288,3160,"2024-12-24 01:09:59",22.78,delivered
5289,2933,"2025-01-15 01:53:22",9940.8,shipped
5290,2179,"2024-10-02 23:33:17",4021.45,pending
5291,4903,"2024-09-15 07:46:29",10290.9,pending
5292,3719,"2025-04-02 12:23:15",619.77,delivered
5293,2369,"2024-06-16 16:13:43",1225.35,cancelled
5294,4599,"2024-10-31 22:27:11",6480.94,cancelled
5295,3003,"2024-11-23 09:34:49",10683.4,pending
5296,3081,"2025-03-20 21:20:47",1622.94,processing
5297,3909,"2024-05-24 15:27:18",3671.8,delivered
5298,4980,"2024-12-29 06:44:55",1509.77,pending
5299,4130,"2024-10-02 01:23:16",1376.38,processing
5300,1548,"2024-08-30 23:31:15",2227.2,cancelled
5301,1549,"2024-05-25 01:34:19",3023.23,shipped
5302,4636,"2024-10-17 15:54:02",4206.05,processing
5303,3798,"2024-07-02 23:53:43",5607.83,shipped
5304,547,"2025-03-20 21:39:38",1243.26,shipped
5305,4614,"2024-06-03 00:06:51",4225.44,shipped
5306,1621,"2024-05-21 23:00:23",10497.2,pending
5307,3764,"2024-09-30 07:05:28",2565.95,cancelled
5308,195,"2025-04-21 03:11:45",5373.86,processing
5309,3556,"2025-03-16 15:40:20",3505.91,shipped
5310,3087,"2024-05-18 17:43:36",4763.97,processing
5311,1471,"2024-08-19 10:44:35",2046.21,delivered
5312,43,"2025-02-10 21:35:30",3605.82,pending
5313,1575,"2025-02-07 08:14:45",4492.64,cancelled
5314,3535,"2025-02-05 13:47:03",1035.56,shipped
5315,1037,"2025-01-18 20:33:11",4514.05,processing
5316,4874,"2024-12-04 22:22:09",8106.28,pending
5317,2926,"2025-02-22 04:39:23",3688.6,cancelled
5318,3003,"2024-09-04 01:23:33",8115.48,processing
5319,2575,"2024-05-20 06:49:38",2773.72,pending
5320,3913,"2024-05-26 07:52:27",690.21,delivered
5321,1725,"2024-05-26 06:09:53",2128.14,processing
5322,3841,"2025-04-17 04:26:04",3847.58,processing
5323,1444,"2025-04-20 22:01:03",2809.04,delivered
5324,1358,"2025-01-26 16:38:32",4651.75,shipped
5325,4847,"2025-03-21 05:58:02",4624.19,cancelled
5326,486,"2025-01-07 03:02:54",3206.09,delivered
5327,4819,"2024-10-02 19:45:37",2093.84,pending
5328,2390,"2025-02-06 14:04:47",6846.31,pending
5329,4404,"2024-12-08 09:29:37",2856.24,pending
5330,2230,"2024-12-05 14:22:40",902.05,shipped
5331,2557,"2025-01-10 10:53:10",8916.15,shipped
5332,1659,"2024-12-29 11:13:06",1189.2,pending
5333,769,"2024-11-08 15:09:39",3819.18,pending
5334,2085,"2024-06-07 10:01:54",5299.22,cancelled
5335,1258,"2024-12-29 10:15:41",1659.2,cancelled
5336,455,"2025-02-07 15:52:39",1598.04,pending
5337,3275,"2024-07-22 11:59:42",931.63,cancelled
5338,2709,"2024-11-21 10:28:49",2126.4,delivered
5339,2772,"2024-12-02 06:27:09",6159.98,delivered
5340,765,"2024-05-09 19:05:48",3464.58,delivered
5341,3434,"2024-12-17 21:26:42",1769.64,shipped
5342,1259,"2024-10-12 22:59:49",3325.21,pending
5343,2405,"2024-06-15 03:28:57",2959.35,pending
5344,1168,"2024-07-20 07:36:30",7081.67,delivered
5345,4984,"2025-04-04 22:16:37",8480.48,processing
5346,2457,"2024-07-01 22:06:11",10581,delivered
5347,2246,"2024-12-18 13:43:25",10423,shipped
5348,1846,"2025-04-11 11:04:12",395.27,processing
5349,2699,"2025-02-13 06:32:41",9258.99,cancelled
5350,4506,"2024-05-14 16:09:18",985.68,shipped
5351,2836,"2024-11-03 00:35:40",2682.46,processing
5352,2996,"2024-11-12 08:21:02",854.92,cancelled
5353,1965,"2025-04-28 14:10:03",3045.72,processing
5354,2951,"2025-04-27 17:42:59",1470.67,cancelled
5355,3278,"2025-01-30 22:26:59",2221.41,processing
5356,2168,"2024-07-12 12:09:06",820.32,pending
5357,4096,"2024-09-15 10:51:47",6363.09,delivered
5358,4994,"2024-06-25 02:49:57",5580.57,pending
5359,3967,"2025-03-04 02:31:40",3503.52,cancelled
5360,2501,"2024-12-17 14:39:34",3743.04,shipped
5361,2131,"2024-09-19 05:31:50",7569.34,cancelled
5362,1247,"2024-06-07 03:02:27",796.62,processing
5363,3048,"2025-02-27 23:32:08",7015.56,cancelled
5364,2338,"2024-12-01 08:50:10",5772.8,processing
5365,4713,"2024-07-29 03:44:06",121.64,processing
5366,2611,"2025-02-06 00:02:27",3201.85,pending
5367,3358,"2024-10-26 21:30:22",4834.34,pending
5368,3035,"2024-05-11 02:07:04",5805.65,cancelled
5369,657,"2025-03-31 12:19:17",429.6,shipped
5370,738,"2025-01-06 21:55:29",7592.01,pending
5371,4717,"2024-09-08 07:17:00",2526.74,delivered
5372,4895,"2024-07-18 14:08:06",3513.15,processing
5373,2847,"2024-11-01 21:43:59",1152.96,processing
5374,1832,"2024-09-02 05:50:47",5521.63,delivered
5375,4337,"2024-10-15 11:05:03",7593.6,pending
5376,1302,"2024-07-16 23:23:11",3181.05,pending
5377,1973,"2025-01-23 08:50:20",1284.5,cancelled
5378,4370,"2025-01-17 07:22:40",5327.8,shipped
5379,700,"2025-02-14 00:21:08",3462.68,delivered
5380,834,"2024-10-23 07:20:13",11718.9,shipped
5381,3194,"2025-01-13 15:15:37",6061.64,processing
5382,1797,"2025-03-16 22:11:39",6810.4,processing
5383,4100,"2024-11-06 22:10:50",139.6,processing
5384,2058,"2024-06-22 17:33:55",1441.47,delivered
5385,2294,"2025-04-05 07:32:21",6587.18,pending
5386,2117,"2024-09-20 12:25:02",5492.46,delivered
5387,4147,"2024-09-21 02:44:15",2407.96,delivered
5388,1057,"2024-05-06 07:24:50",6243.2,cancelled
5389,2064,"2024-12-22 04:27:37",815.76,cancelled
5390,2570,"2025-03-14 16:29:54",4628.92,delivered
5391,3008,"2024-10-19 01:07:26",7088.62,cancelled
5392,4940,"2024-11-27 10:06:59",5758.86,processing
5393,1644,"2024-08-06 07:27:15",2790.93,shipped
5394,2664,"2024-05-27 20:40:14",1183.89,cancelled
5395,904,"2025-03-28 11:23:15",3052.16,pending
5396,376,"2025-01-04 03:47:09",6776.06,delivered
5397,4038,"2024-07-17 17:02:45",12118.9,processing
5398,4442,"2025-04-12 14:08:11",2906.44,delivered
5399,1543,"2025-02-04 09:07:03",2578.79,pending
5400,3024,"2025-04-03 18:18:17",554.05,delivered
5401,2475,"2024-09-08 21:53:56",3552.08,shipped
5402,1898,"2024-09-25 11:50:20",8091.27,cancelled
5403,4098,"2025-03-12 06:48:19",5765.91,cancelled
5404,1508,"2024-06-12 16:52:16",14661,cancelled
5405,923,"2024-08-09 22:13:16",5609.89,shipped
5406,1098,"2024-10-08 00:09:37",8358.58,delivered
5407,4096,"2025-01-31 08:17:48",2271.03,shipped
5408,2198,"2024-06-23 12:03:16",5633.21,processing
5409,13,"2024-11-19 11:44:43",7452.99,cancelled
5410,4871,"2024-07-28 17:05:07",4829.19,pending
5411,4165,"2024-11-07 04:01:19",6637.48,delivered
5412,1825,"2024-12-22 20:36:27",6760.92,delivered
5413,1589,"2025-02-11 17:39:15",12453.2,cancelled
5414,1517,"2024-06-04 06:44:41",9524.54,delivered
5415,4988,"2024-09-27 15:20:09",6080.24,pending
5416,3072,"2024-05-25 10:58:34",1725,cancelled
5417,2148,"2025-02-16 10:22:57",5371.22,cancelled
5418,3323,"2025-01-09 06:27:59",4027.83,cancelled
5419,1480,"2025-04-19 04:47:47",2900.8,delivered
5420,3742,"2024-10-25 22:25:29",349.32,shipped
5421,2202,"2024-05-06 22:12:06",6399.92,cancelled
5422,2287,"2024-10-14 04:49:02",1414.98,delivered
5423,1427,"2024-11-14 11:52:19",1884.45,delivered
5424,722,"2024-11-14 22:17:36",5008.75,shipped
5425,4284,"2024-07-30 10:37:24",199.56,cancelled
5426,331,"2024-07-10 11:58:50",854.2,cancelled
5427,2835,"2025-03-05 00:09:36",10882.5,delivered
5428,1364,"2024-05-16 12:01:46",9649.67,processing
5429,3375,"2024-10-09 00:31:59",5005.01,processing
5430,1833,"2024-08-20 07:10:08",5489.05,cancelled
5431,2394,"2024-08-28 22:42:41",865.44,delivered
5432,2545,"2024-09-01 18:19:45",466.32,delivered
5433,3873,"2024-09-16 05:33:43",9392.12,processing
5434,2648,"2025-03-22 08:35:20",5261.4,shipped
5435,3296,"2025-04-21 01:41:21",5827.76,processing
5436,4688,"2025-03-10 04:38:10",1442.28,cancelled
5437,820,"2024-07-10 13:31:35",72.05,shipped
5438,1454,"2025-03-03 15:25:59",2808.6,cancelled
5439,546,"2024-12-21 23:51:06",2841.64,pending
5440,2503,"2024-06-20 20:28:52",271.92,processing
5441,2730,"2024-09-10 14:00:59",11424.3,delivered
5442,4995,"2024-12-30 19:55:11",1447.9,delivered
5443,4470,"2025-03-15 10:31:22",4712.01,delivered
5444,1366,"2024-09-11 22:11:49",5991.57,cancelled
5445,285,"2025-01-27 07:07:07",8034.29,cancelled
5446,2512,"2025-04-22 20:41:24",3682.33,delivered
5447,4388,"2025-01-13 20:19:30",6264.93,delivered
5448,292,"2024-10-22 11:18:07",453.39,delivered
5449,4090,"2025-03-22 23:44:32",6659.11,delivered
5450,2538,"2024-08-09 06:45:49",3112.72,processing
5451,2330,"2025-02-16 21:49:36",6513.34,delivered
5452,4422,"2024-09-23 17:22:40",8759.98,shipped
5453,2374,"2024-06-19 03:28:56",7657.64,pending
5454,1226,"2024-10-09 00:42:56",1304.88,processing
5455,1311,"2024-09-30 11:07:00",2886.09,processing
5456,2491,"2025-03-12 14:47:14",11212.6,pending
5457,4078,"2025-01-09 22:38:30",4185.52,shipped
5458,3739,"2024-09-01 18:46:38",669.04,processing
5459,2997,"2025-01-24 22:32:56",5146.11,shipped
5460,4958,"2024-10-17 05:28:41",4226.6,delivered
5461,4277,"2025-04-23 00:44:51",6362.89,cancelled
5462,3629,"2025-01-04 17:00:34",7662.16,delivered
5463,912,"2024-07-29 14:13:14",5795.73,pending
5464,4888,"2024-08-05 15:20:45",5392.16,delivered
5465,951,"2024-12-26 10:36:46",10847.6,processing
5466,4637,"2024-06-21 22:46:20",8976.38,processing
5467,1711,"2024-11-11 09:37:31",2714.9,pending
5468,4779,"2024-08-22 02:19:34",5153.68,shipped
5469,1562,"2024-10-20 16:46:41",6258.11,delivered
5470,3021,"2025-04-04 00:07:35",4750.15,shipped
5471,2147,"2025-03-29 20:16:18",1651.2,processing
5472,148,"2024-09-07 10:15:05",2765.33,pending
5473,3661,"2024-09-01 17:38:00",1745.13,pending
5474,4101,"2024-09-21 17:54:37",3993.29,processing
5475,1133,"2025-03-28 13:46:53",3852.44,pending
5476,3749,"2024-08-13 18:53:29",179.15,cancelled
5477,1064,"2024-07-30 11:33:44",5676.4,pending
5478,4503,"2024-10-06 14:56:56",2481.48,processing
5479,2848,"2024-05-11 19:42:11",1355.97,pending
5480,4827,"2024-11-16 21:34:05",3864.58,shipped
5481,1955,"2024-07-26 14:12:02",9594.84,cancelled
5482,4585,"2024-12-21 20:40:38",494.99,processing
5483,1821,"2024-07-26 01:47:13",1136.71,cancelled
5484,2764,"2024-06-06 03:57:50",3944.64,pending
5485,2368,"2024-10-29 21:12:45",1470.4,processing
5486,3375,"2025-02-20 21:09:47",2896.44,delivered
5487,2610,"2025-01-15 16:50:44",1884.44,pending
5488,3293,"2025-02-18 22:38:10",4999.49,shipped
5489,2986,"2025-03-26 20:25:08",1723.24,cancelled
5490,428,"2024-09-19 02:33:53",11938.3,shipped
5491,1119,"2024-09-19 13:55:01",684.27,delivered
5492,4819,"2024-09-29 10:18:48",3518.97,processing
5493,4850,"2025-03-21 11:20:12",385.06,delivered
5494,3944,"2025-01-01 08:08:03",8631.33,cancelled
5495,30,"2024-06-10 01:12:14",6018.17,cancelled
5496,4523,"2024-12-30 18:22:29",5436.79,cancelled
5497,318,"2024-09-29 14:11:21",7311.8,shipped
5498,2188,"2024-05-15 08:08:40",7474.12,cancelled
5499,264,"2024-05-21 21:05:24",2465.38,cancelled
5500,1319,"2024-09-21 14:57:13",4605.49,pending
5501,3039,"2025-01-07 21:04:45",4953.69,shipped
5502,865,"2025-03-19 17:49:37",4447.44,delivered
5503,3312,"2024-11-22 17:27:16",488.07,shipped
5504,2753,"2025-04-07 06:11:38",222.26,shipped
5505,4181,"2025-03-03 17:25:34",11931,pending
5506,2952,"2024-08-05 15:11:34",510.9,processing
5507,3025,"2025-01-02 03:53:19",4313.64,cancelled
5508,4983,"2024-07-06 00:10:21",68.34,delivered
5509,4461,"2025-02-24 20:28:21",4286.5,shipped
5510,4287,"2024-11-24 04:04:08",8577.89,cancelled
5511,688,"2024-08-11 03:04:44",10327.9,processing
5512,1884,"2025-05-03 03:32:03",6567.84,cancelled
5513,3192,"2025-04-12 18:23:18",7189.51,delivered
5514,1400,"2025-05-02 19:51:32",2271.84,cancelled
5515,4112,"2024-10-15 04:07:31",1187.1,pending
